TAZID_900,parcel_acres,vacant_acres_19,vacant_acres_50,res_units_per_acre_19,res_units_per_acre_50,sf_units_per_acre_19,sf_units_per_acre_50,mf_units_per_acre_19,mf_units_per_acre_50,job_spaces_per_acre_19,job_spaces_per_acre_50,ttl_jobs_per_acre_19,ttl_jobs_per_acre_50,ind_jobs_per_acre_19,ind_jobs_per_acre_50,rtl_jobs_per_acre_19,rtl_jobs_per_acre_50,off_jobs_per_acre_19,off_jobs_per_acre_50,max_res_units_per_acre_19,max_res_units_per_acre_50,max_sf_units_per_acre_19,max_sf_units_per_acre_50,max_mf_units_per_acre_19,max_mf_units_per_acre_50,max_job_spaces_per_acre_19,max_job_spaces_per_acre_50,max_ttl_jobs_per_acre_19,max_ttl_jobs_per_acre_50,max_ind_jobs_per_acre_19,max_ind_jobs_per_acre_50,max_rtl_jobs_per_acre_19,max_rtl_jobs_per_acre_50,max_off_jobs_per_acre_19,max_off_jobs_per_acre_50,mean_res_units_per_acre_19,mean_res_units_per_acre_50,mean_sf_units_per_acre_19,mean_sf_units_per_acre_50,mean_mf_units_per_acre_19,mean_mf_units_per_acre_50,mean_job_spaces_per_acre_19,mean_job_spaces_per_acre_50,mean_ttl_jobs_per_acre_19,mean_ttl_jobs_per_acre_50,mean_ind_jobs_per_acre_19,mean_ind_jobs_per_acre_50,mean_rtl_jobs_per_acre_19,mean_rtl_jobs_per_acre_50,mean_off_jobs_per_acre_19,mean_off_jobs_per_acre_50
227,252.09999999999997,99,45,0.33,1.4,0.33,0.47,0.0,0.93,0.88,1.24,0.75,0.98,0.08,0.09,0.09,0.24,0.58,0.65,5.0,6.67,5.0,5.0,0.0,6.67,44.79,44.79,41.67,43.75,4.55,4.55,6.25,6.77,35.42,36.98,0.67,1.29,0.67,0.72,0.0,0.56,0.75,1.3,0.7,0.95,0.08,0.08,0.06,0.23,0.57,0.64
228,152.8799999999998,11,8,1.9,1.99,1.9,1.99,0.0,0.0,0.65,0.65,0.14,0.48,0.02,0.06,0.0,0.0,0.12,0.42,5.71,5.71,5.71,5.71,0.0,0.0,4.32,4.32,0.95,3.15,0.13,0.39,0.0,0.0,0.82,2.77,2.45,2.52,2.45,2.52,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01
229,158.95000000000002,78,49,0.92,1.29,0.91,1.28,0.01,0.01,0.14,0.54,0.11,0.15,0.02,0.02,0.0,0.01,0.09,0.13,4.88,4.88,4.88,4.88,1.35,0.68,31.25,31.25,25.0,30.0,5.0,5.0,0.0,0.16,20.0,25.0,2.04,2.11,2.03,2.11,0.01,0.0,0.42,0.53,0.32,0.37,0.06,0.06,0.0,0.0,0.26,0.31
230,147.81,84,67,0.0,0.0,0.0,0.0,0.0,0.0,8.48,10.09,8.46,9.17,6.18,6.37,1.06,0.97,1.21,1.83,0.0,0.0,0.0,0.0,0.0,0.0,68.78,68.78,69.31,68.25,21.4,20.14,23.21,21.43,52.38,51.32,0.0,0.0,0.0,0.0,0.0,0.0,9.89,10.54,9.91,10.07,0.93,1.12,5.56,4.97,3.42,3.98
231,393.73,74,69,0.0,0.0,0.0,0.0,0.0,0.0,6.43,6.63,6.42,6.53,5.26,5.14,0.12,0.12,1.04,1.27,0.0,1.33,0.0,1.33,0.0,0.0,48.04,48.04,48.04,47.84,48.04,47.42,6.98,5.81,26.06,25.6,0.0,0.02,0.0,0.02,0.0,0.0,4.27,4.56,4.27,4.41,2.92,2.89,0.4,0.35,0.96,1.17
232,116.04999999999998,49,16,0.93,1.61,0.92,1.6,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,7.69,7.69,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.32,2.09,2.32,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,118.49999999999999,62,27,0.26,1.11,0.26,1.11,0.0,0.0,2.11,2.14,1.59,1.81,0.79,0.89,0.0,0.03,0.8,0.89,4.17,4.17,4.17,4.17,0.0,0.0,50.0,50.0,51.32,48.68,26.32,26.32,0.0,2.35,25.0,22.37,0.82,1.3,0.82,1.3,0.0,0.0,3.22,3.26,2.27,2.65,1.09,1.23,0.0,0.07,1.19,1.35
234,247.64000000000001,124,62,0.63,1.26,0.63,1.26,0.0,0.0,0.36,0.65,0.02,0.36,0.0,0.19,0.0,0.0,0.02,0.17,5.88,5.88,5.88,5.88,0.0,0.0,3.1,6.31,0.48,4.64,0.0,4.06,0.0,0.0,0.48,1.86,1.6,1.87,1.6,1.87,0.0,0.0,0.06,0.11,0.0,0.06,0.0,0.04,0.0,0.0,0.0,0.02
235,397.5500000000001,287,124,0.21,1.2,0.21,1.2,0.0,0.0,2.55,2.6,2.54,2.54,1.52,1.56,0.0,0.0,1.03,0.98,10.0,10.0,10.0,10.0,0.0,0.0,68.57,68.57,68.57,68.57,29.67,30.48,0.0,0.0,40.0,38.1,0.88,1.41,0.88,1.41,0.0,0.0,1.42,1.45,1.39,1.42,0.54,0.58,0.0,0.0,0.85,0.84
236,329.6600000000002,126,46,0.77,1.41,0.77,1.41,0.0,0.0,0.22,0.22,0.22,0.22,0.0,0.0,0.0,0.0,0.21,0.21,33.33,33.33,33.33,33.33,0.0,0.0,41.38,41.38,41.38,41.38,0.0,0.0,0.11,0.11,41.38,41.38,1.5,1.76,1.5,1.76,0.0,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.16,0.16
237,153.18999999999994,97,72,0.14,0.53,0.14,0.53,0.0,0.0,1.03,2.96,0.48,1.49,0.03,0.06,0.0,0.12,0.45,1.31,3.12,3.12,3.12,3.12,0.0,0.0,24.8,24.8,11.62,22.92,0.78,1.1,0.0,2.31,10.83,21.66,0.42,0.68,0.42,0.68,0.0,0.0,0.52,1.65,0.24,0.75,0.02,0.03,0.0,0.06,0.23,0.66
238,214.68,106,64,2.0,2.47,0.48,0.95,1.52,1.52,1.72,1.94,1.72,1.79,0.54,0.52,0.22,0.24,0.96,1.03,9.52,9.52,9.52,9.52,6.99,6.99,48.15,48.15,48.15,48.15,18.86,17.62,5.46,5.96,40.74,37.04,3.04,3.18,2.99,3.13,0.05,0.05,1.49,1.6,1.49,1.5,0.33,0.32,0.09,0.13,1.07,1.05
239,247.61999999999998,216,165,0.03,0.21,0.03,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.63,0.44,0.63,0.0,0.0,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.19,0.06,0.19,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,113.89999999999999,53,36,0.12,0.25,0.12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.56,0.26,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.28,0.14,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,384.0799999999999,381,302,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.23,0.05,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,225.46999999999994,206,157,0.04,0.17,0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.56,0.45,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,251.56999999999982,111,72,0.5,0.71,0.5,0.71,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,4.55,4.55,4.55,4.55,0.0,0.0,0.45,0.45,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.3,1.39,1.53,1.39,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,161.64000000000001,139,110,0.0,0.0,0.0,0.0,0.0,0.0,0.33,4.17,0.0,2.85,0.0,0.51,0.0,0.71,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,3.18,15.69,0.0,6.96,0.0,2.14,0.0,3.28,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.1,0.0,2.56,0.0,0.4,0.0,0.58,0.0,1.58
245,272.99000000000007,140,67,0.75,1.53,0.75,1.53,0.0,0.0,1.12,1.73,1.01,1.47,0.5,0.69,0.0,0.0,0.51,0.78,6.25,6.25,6.25,6.25,0.0,0.0,27.29,27.29,24.38,27.08,11.32,11.32,0.0,0.15,18.75,20.42,1.87,2.13,1.87,2.13,0.0,0.0,0.6,0.88,0.55,0.69,0.32,0.38,0.0,0.0,0.23,0.32
246,221.0399999999998,190,72,0.17,1.52,0.17,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.71,0.85,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,344.20000000000033,91,27,1.25,1.79,1.17,1.71,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,4.55,2.84,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.97,1.69,1.96,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,70.46000000000004,6,3,1.53,1.63,1.53,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,1.93,1.84,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,242.17000000000021,84,29,1.3,1.75,1.3,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,6.45,6.45,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,2.12,2.06,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,166.84999999999994,14,2,1.73,2.01,1.71,2.0,0.02,0.02,0.24,0.24,0.24,0.23,0.0,0.0,0.0,0.0,0.24,0.23,5.88,5.88,5.88,5.88,5.88,5.88,2.41,2.41,2.41,2.28,0.0,0.0,0.0,0.0,2.41,2.28,2.26,2.42,2.24,2.4,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01
251,113.56,17,12,0.82,0.98,0.82,0.98,0.0,0.0,1.69,1.69,1.68,1.65,0.0,0.0,0.0,0.0,1.68,1.65,5.56,5.56,5.56,5.56,0.0,0.0,3.91,3.91,3.89,3.81,0.0,0.0,0.0,0.0,3.89,3.81,2.29,2.36,2.29,2.36,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.04
252,350.12000000000006,198,162,0.22,0.69,0.01,0.01,0.21,0.68,3.05,6.77,3.0,5.98,1.23,2.3,0.54,1.26,1.23,2.42,1.86,4.44,1.08,1.08,1.86,4.44,123.21,123.21,123.21,123.21,29.17,29.17,28.57,25.0,82.14,80.36,0.05,0.32,0.02,0.02,0.02,0.29,8.37,10.96,8.33,10.19,3.02,3.74,1.9,2.35,3.41,4.09
253,308.4599999999999,101,41,1.72,2.69,0.81,1.2,0.92,1.49,2.73,3.87,2.53,3.27,0.68,1.01,0.09,0.1,1.76,2.15,13.39,13.39,6.06,6.06,13.39,13.39,42.14,42.14,43.08,41.82,13.46,8.57,2.83,2.52,31.45,31.45,2.08,2.46,1.99,2.22,0.09,0.24,0.78,0.97,0.75,0.78,0.27,0.23,0.03,0.03,0.46,0.52
254,310.9700000000002,125,39,0.97,2.03,0.97,2.01,0.0,0.02,0.54,0.56,0.47,0.49,0.09,0.09,0.03,0.03,0.35,0.37,14.29,14.29,14.29,14.29,0.0,7.14,40.91,40.91,40.91,36.36,10.34,9.48,4.55,3.08,36.36,36.36,2.02,2.67,2.02,2.63,0.0,0.04,0.35,0.39,0.35,0.35,0.03,0.03,0.03,0.02,0.28,0.3
255,241.50999999999993,63,26,1.04,1.64,0.19,0.52,0.84,1.11,0.21,1.54,0.21,0.82,0.0,0.01,0.0,0.06,0.21,0.74,6.79,6.79,4.55,4.55,6.79,6.79,0.51,15.71,0.51,9.73,0.0,0.2,0.0,1.27,0.51,9.23,1.77,2.18,1.57,1.78,0.2,0.4,0.01,0.96,0.01,0.48,0.0,0.01,0.0,0.04,0.01,0.42
256,82.85,24,8,0.93,1.94,0.93,1.94,0.0,0.0,0.37,0.4,0.1,0.17,0.01,0.02,0.0,0.02,0.08,0.12,5.13,5.13,5.13,5.13,0.0,0.0,8.75,8.75,2.02,4.38,0.34,0.67,0.0,0.67,1.68,3.03,1.54,2.14,1.54,2.14,0.0,0.0,0.1,0.12,0.02,0.05,0.0,0.01,0.0,0.01,0.02,0.03
257,145.03,31,2,2.68,4.43,0.61,0.98,2.07,3.45,2.4,3.98,1.65,3.06,0.83,1.17,0.22,0.32,0.6,1.58,7.02,7.69,4.02,6.38,7.02,7.69,42.05,42.05,42.05,42.05,14.18,11.69,7.27,10.91,28.41,28.41,0.39,2.6,0.12,0.65,0.27,1.96,3.96,7.26,3.12,4.65,0.83,1.24,0.67,0.87,1.62,2.54
258,55.669999999999995,42,6,0.04,3.18,0.04,0.04,0.0,3.14,2.84,6.52,2.8,5.07,0.95,0.93,0.05,0.11,1.8,4.02,2.13,9.09,2.13,2.13,0.0,9.09,19.5,19.5,19.5,19.11,11.76,11.76,0.4,0.78,13.13,13.32,0.15,2.66,0.15,0.15,0.0,2.51,3.4,6.05,3.27,4.82,1.46,1.45,0.05,0.1,1.76,3.27
259,39.43000000000001,15,2,3.58,5.1,0.03,0.03,3.55,5.07,1.07,4.06,0.28,2.1,0.05,0.46,0.0,0.03,0.23,1.62,12.64,12.64,0.84,0.84,12.64,12.64,3.54,7.81,0.93,5.91,0.17,1.89,0.0,0.08,0.76,4.03,1.93,3.69,0.12,0.12,1.81,3.57,0.51,3.83,0.13,1.4,0.02,0.31,0.0,0.01,0.11,1.09
260,371.9500000000001,350,44,0.0,3.98,0.0,0.17,0.0,3.81,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,5.77,0.0,6.13,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1.28,0.0,2.32,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,294.59999999999985,270,130,0.11,1.59,0.11,1.24,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,7.69,2.63,7.69,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,3.07,0.34,3.05,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,337.59,283,87,0.13,1.98,0.13,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,2.52,1.36,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,166.18000000000015,53,1,2.02,4.03,2.02,3.12,0.0,0.91,0.06,0.06,0.04,0.04,0.01,0.01,0.02,0.02,0.01,0.01,18.18,18.18,18.18,18.18,0.0,5.74,53.85,53.85,23.08,23.08,7.69,7.69,15.38,15.38,0.15,0.15,3.91,4.46,3.91,4.45,0.0,0.02,0.15,0.15,0.06,0.06,0.02,0.02,0.04,0.04,0.0,0.0
264,284.0300000000005,51,17,2.44,3.72,2.44,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,3.81,3.11,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,163.01999999999995,28,0,2.16,3.48,2.16,3.48,0.0,0.0,1.03,1.03,0.98,1.01,0.02,0.02,0.02,0.02,0.93,0.96,7.69,10.0,7.69,10.0,0.0,0.0,13.9,13.9,13.23,13.65,0.33,0.33,0.33,0.33,12.57,12.99,3.07,3.67,3.07,3.67,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.03,0.03
266,98.92999999999995,17,6,2.14,3.75,2.06,3.67,0.08,0.08,0.27,0.27,0.13,0.16,0.0,0.0,0.0,0.0,0.13,0.16,9.52,9.52,8.7,8.7,9.52,9.52,26.67,26.67,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,3.16,4.28,3.02,4.15,0.13,0.13,0.37,0.37,0.18,0.22,0.0,0.0,0.0,0.0,0.18,0.22
267,102.36999999999995,7,5,2.98,3.77,2.98,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,10.0,9.09,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,4.24,3.48,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,48.96000000000003,4,4,3.1,3.49,3.1,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,3.78,3.47,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,151.56,70,26,0.65,2.95,0.65,2.42,0.0,0.53,0.51,2.22,0.51,2.19,0.02,0.06,0.0,0.83,0.49,1.3,8.7,9.09,8.7,9.09,0.0,6.98,28.0,31.21,28.0,31.21,1.27,1.27,0.0,17.83,28.0,28.0,1.55,3.53,1.55,3.16,0.0,0.38,0.88,1.72,0.88,1.66,0.01,0.02,0.0,0.38,0.87,1.26
270,63.069999999999986,2,0,1.08,4.03,0.87,0.24,0.21,3.79,6.5,8.42,6.48,6.79,0.0,0.02,4.53,4.25,1.95,2.52,5.41,17.24,5.41,4.17,0.82,17.24,137.5,137.5,137.5,134.38,0.0,0.81,78.12,71.88,59.38,62.5,1.75,4.74,1.73,0.7,0.01,4.03,4.98,7.46,4.97,5.82,0.0,0.01,3.59,3.72,1.38,2.09
271,145.85999999999999,18,4,2.59,4.28,1.9,3.21,0.69,1.08,0.77,1.25,0.57,1.21,0.0,0.0,0.02,0.34,0.55,0.88,18.52,16.98,10.53,10.53,18.52,16.98,43.21,46.15,43.21,46.15,0.0,0.0,3.7,30.77,42.42,39.39,3.37,4.8,2.6,3.74,0.77,1.05,0.49,1.09,0.39,1.05,0.0,0.0,0.01,0.35,0.38,0.69
272,120.14000000000001,8,4,1.81,2.95,1.81,2.95,0.0,0.0,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.11,14.29,14.29,14.29,14.29,0.0,0.0,1.5,1.5,1.32,1.32,0.0,0.0,0.0,0.0,1.32,1.32,3.46,4.56,3.46,4.56,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01
273,111.41,18,1,2.81,4.22,2.81,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,4.34,3.82,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,237.23000000000008,28,11,2.42,3.33,2.42,3.32,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,10.0,9.09,10.0,0.0,0.27,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,3.76,3.16,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,125.05999999999997,78,38,0.0,1.54,0.0,1.54,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,2.45,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,214.4099999999999,79,30,3.69,5.0,0.61,0.8,3.09,4.2,1.96,5.27,1.65,4.78,0.01,0.21,0.32,1.41,1.32,3.15,22.22,22.22,9.09,10.0,22.22,22.22,80.53,80.53,75.22,80.53,0.34,6.2,23.08,23.08,62.83,66.37,3.5,4.03,2.95,2.98,0.55,1.05,2.88,3.78,2.73,3.35,0.0,0.04,0.74,0.96,1.98,2.36
277,37.74,15,2,0.32,4.45,0.32,0.5,0.0,3.95,2.76,8.61,2.7,8.32,0.0,0.03,0.87,2.6,1.83,5.7,2.33,17.78,2.33,4.46,0.0,17.78,65.12,65.12,65.12,65.12,0.0,0.14,23.26,23.26,41.86,41.86,0.68,4.41,0.68,0.68,0.0,3.73,5.51,8.99,5.4,8.4,0.0,0.01,1.79,2.34,3.6,6.06
278,211.32000000000014,44,6,2.47,3.93,1.97,2.87,0.5,1.06,4.77,5.92,4.76,5.24,0.0,0.0,2.18,2.39,2.57,2.84,15.15,15.15,8.33,12.5,15.15,15.15,54.96,54.96,54.71,56.25,0.12,0.12,26.92,28.16,37.5,37.5,3.48,4.29,2.81,3.11,0.67,1.17,1.84,3.64,1.84,2.57,0.0,0.0,0.75,1.17,1.09,1.4
279,110.85999999999999,64,44,0.97,1.79,0.97,1.79,0.0,0.0,0.97,0.97,0.71,0.93,0.01,0.01,0.0,0.0,0.7,0.92,9.09,9.09,9.09,9.09,0.0,0.0,36.77,36.77,27.15,35.4,0.34,0.34,0.0,0.0,26.8,35.05,3.01,3.5,3.01,3.5,0.0,0.0,0.29,0.29,0.22,0.28,0.0,0.0,0.0,0.0,0.21,0.28
280,70.16999999999999,14,3,2.0,3.86,1.94,3.81,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,11.11,11.11,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,3.95,2.94,3.85,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,325.6200000000001,110,29,0.81,2.47,0.81,2.47,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.04,12.5,12.5,12.5,12.5,0.0,0.0,6.9,6.9,6.9,6.9,0.0,0.0,0.0,0.0,6.9,6.9,2.05,3.39,2.05,3.39,0.0,0.0,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.03,0.03
282,244.83999999999992,91,12,1.79,4.46,1.45,1.76,0.35,2.71,2.32,4.53,1.29,3.61,0.06,0.14,0.19,0.6,1.05,2.86,10.53,10.53,10.53,10.53,7.89,7.89,50.49,59.0,45.45,50.12,1.59,3.42,15.38,15.38,32.73,45.48,3.92,4.57,3.86,4.04,0.06,0.54,0.72,1.38,0.58,0.98,0.01,0.01,0.18,0.25,0.4,0.72
283,136.81999999999996,10,3,3.52,4.43,2.82,3.19,0.69,1.24,2.62,2.94,2.19,2.52,0.0,0.01,0.89,0.83,1.3,1.68,36.84,36.84,11.76,11.76,36.84,36.84,60.12,77.38,54.29,73.81,0.0,0.12,28.57,28.57,39.29,56.55,4.8,5.34,4.21,4.57,0.59,0.76,0.6,0.74,0.55,0.65,0.0,0.0,0.25,0.25,0.3,0.4
284,135.87999999999997,25,9,2.56,3.2,2.56,3.2,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.01,0.01,0.01,0.01,14.29,14.29,14.29,14.29,0.0,0.0,16.67,16.67,16.67,16.67,0.0,0.0,5.56,5.56,11.11,11.11,4.01,4.2,4.01,4.2,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.02,0.02,0.03,0.03
285,153.41999999999993,76,13,0.33,3.14,0.33,3.14,0.0,0.0,0.07,0.01,0.07,0.01,0.0,0.0,0.0,0.0,0.07,0.01,3.7,10.0,3.7,10.0,0.0,0.0,16.95,3.39,16.95,3.39,0.0,0.0,0.0,0.0,16.95,3.39,0.66,3.09,0.66,3.09,0.0,0.0,0.2,0.04,0.2,0.04,0.0,0.0,0.0,0.0,0.2,0.04
286,77.59000000000002,26,4,2.29,6.42,0.86,2.55,1.43,3.87,1.86,1.01,1.83,1.01,0.0,0.0,0.0,0.0,1.83,1.01,10.0,24.51,10.0,10.0,6.66,24.51,60.56,60.56,60.56,60.56,0.0,0.0,0.0,0.0,60.56,60.56,3.16,4.88,3.09,4.1,0.07,0.78,1.44,1.13,1.43,1.13,0.0,0.0,0.0,0.0,1.43,1.13
287,84.9,7,0,1.57,4.04,1.57,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,10.53,10.53,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,4.27,3.29,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,364.35999999999956,72,29,2.68,3.37,1.93,2.41,0.75,0.96,0.82,1.95,0.78,1.4,0.07,0.24,0.04,0.17,0.67,0.99,14.0,14.0,13.33,13.33,14.0,14.0,24.65,31.71,24.65,23.94,2.11,5.21,5.0,5.0,21.83,21.13,4.0,4.14,3.97,4.04,0.03,0.1,0.29,0.66,0.27,0.37,0.02,0.04,0.04,0.07,0.22,0.27
289,227.07999999999996,66,40,0.21,0.51,0.21,0.34,0.0,0.17,0.59,1.13,0.04,0.41,0.01,0.01,0.0,0.0,0.03,0.39,4.35,4.35,4.35,4.35,0.0,4.04,42.86,42.86,12.5,25.0,12.5,12.5,0.0,0.13,1.18,14.29,0.5,0.61,0.5,0.56,0.0,0.04,2.52,3.14,0.16,1.1,0.14,0.14,0.0,0.0,0.02,0.96
290,90.10000000000001,33,32,1.37,1.49,1.37,1.49,0.0,0.0,0.0,0.18,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,6.25,6.25,6.25,6.25,0.0,0.0,0.0,2.3,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,2.36,2.45,2.36,2.45,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
