,parcel_id,parcel_id_REMM,county_id,zone_id,parcel_acres,land_value,max_far,max_dua,has_buildings,was_developed,was_redeveloped,developable,residential_units,job_spaces,building_sqft,non_residential_sqft,residential_sqft,unit_price_non_residential,res_price_per_sqft,is_sf,is_mf,is_industrial,is_retail,is_office,is_govt,is_mixeduse,is_other,year_built,building_count,households_count,non_res_value,res_value,total_value,job_spaces_added,res_units_added,acreage_dev,acreage_redev,acreage_dev_res,acreage_redev_res,acreage_dev_nonres,acreage_redev_nonres,res_units_added_dev,res_units_added_redev,value_added_dev,value_added_redev,value_added_dev_res,value_added_dev_nonres
573266,478042,478042,57,159,7.273750929,231250.0,0.0,2.887093634,1,0,1,1.0,20.0,0.0,47526.688575,0.0,47526.688575,0.0,64.0224921340895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,3042777.0454522585,3274027.0454522585,0.0,19.0,,7.273750929,,7.273750929,,,,19.0,,2930803.0454471386,,
573285,478876,478876,57,270,1.188114336,54950.0,0.0,2.525009511,1,0,1,1.0,3.0,0.0,7763.139074999999,0.0,7763.139074999999,0.0,64.90523604481335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,503868.3741115888,558818.3741115888,0.0,2.0,,1.188114336,,1.188114336,,,,2.0,,373368.6340723888,,
573292,522143,522143,57,271,5.473376765,123950.0,0.0,2.923241115,1,0,1,1.0,14.0,0.0,35763.043785,0.0,35763.043785,0.0,65.11606624194995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,2328748.728117817,2452698.728117817,0.0,13.0,,5.473376765,,5.473376765,,,,13.0,,2328748.728117817,,
573327,537389,537389,57,283,0.255361845,33000.0,0.0,7.832023601,1,0,1,1.0,2.0,0.0,3337.068597,0.0,3337.068597,0.0,72.48973406508773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,241903.21515348548,274903.21515348536,0.0,1.0,,0.255361845,,0.255361845,,,,1.0,,241903.21515348548,,
577342,530481,530481,57,184,4.664061408,288466.0,0.0,4.931324438,1,0,1,1.0,24.0,0.0,50791.628725,0.0,50791.628725,0.0,69.92302817055698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,3551504.4861666462,3839970.4861666462,0.0,23.0,,4.664061408,,4.664061408,,,,23.0,,3432991.787160646,,
577390,556657,556657,57,152,9.346543127999999,345899.0,0.0,2.9957599960000003,1,0,1,1.0,20.0,0.0,40713.541860000005,0.0,40713.541860000005,0.0,78.4936531998124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,3195754.635294885,3541653.635294885,0.0,19.0,,9.346543127999999,,9.346543127999999,,,,19.0,,2966855.635261885,,
577452,544525,544525,57,164,3.246609538,74100.0,0.0,0.9240409,1,0,1,1.0,3.0,0.0,7071.115575000002,0.0,7071.1155750000025,0.0,69.84198699210928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,493860.7620088514,567960.7620088514,0.0,2.0,,3.246609538,,3.246609538,,,,2.0,,396496.1171993513,,
577681,502385,502385,57,341,0.173402052,22000.0,0.0,11.53388888,1,0,1,1.0,2.0,0.0,3021.3573552,0.0,3021.3573552,0.0,63.07439219902593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,190570.27879529647,212570.27879529647,0.0,1.0,,0.173402052,,0.173402052,,,,1.0,,124312.27879369649,,
577771,536033,536033,57,361,0.389911444,41240.0,0.0,7.69405476,1,0,1,1.0,3.0,0.0,5095.362747,0.0,5095.362747,0.0,62.19101922009982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,316885.8025320576,358125.80253205757,0.0,1.0,,0.389911444,,0.389911444,,,,1.0,,219668.2911240576,,
577977,489388,489388,57,238,1.33462242,56750.0,0.0,2.997102356,1,0,1,1.0,3.0,0.0,8720.4228945,0.0,8720.4228945,0.0,66.7136027732444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,581770.8289983792,638520.8289983792,0.0,2.0,,1.33462242,,1.33462242,,,,2.0,,494661.8020610592,,
578156,509088,509088,57,291,1.213100297,35006.0,0.0,2.473002444,1,0,1,1.0,3.0,0.0,5284.264894,0.0,5284.264894,0.0,71.27649976818313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,376643.9054922093,411649.9054922093,0.0,2.0,,1.213100297,,1.213100297,,,,2.0,,344183.9054918093,,
578189,462655,462655,57,299,0.752447951,41524.0,0.0,7.973973468,1,0,1,1.0,5.0,0.0,9832.989828,0.0,9832.989828,0.0,71.13362213907527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,699456.1829223228,740980.1829223228,0.0,4.0,,0.752447951,,0.752447951,,,,4.0,,620033.9024372027,,
578351,535585,535585,57,191,0.386752718,49440.0,0.0,7.75689443,1,0,1,1.0,3.0,0.0,6738.779352000001,0.0,6738.779352000001,0.0,69.57398180364433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,468843.7120148221,518283.7120148221,0.0,2.0,,0.386752718,,0.386752718,,,,2.0,,367032.1797140221,,
578429,508464,508464,57,269,1.097060961,55850.0,0.0,2.734579123,1,0,1,1.0,3.0,0.0,7168.196317499999,0.0,7168.196317499999,0.0,62.489190644014776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,447934.78625798214,503784.78625798214,0.0,2.0,,1.097060961,,1.097060961,,,,2.0,,447934.78625798214,,
578505,559446,559446,57,203,0.68950808,79458.0,0.0,4.35092798,1,0,1,1.0,3.0,0.0,7508.742995,0.0,7508.742995,0.0,61.49906019731743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,461780.63745569065,541238.6374556907,0.0,2.0,,0.68950808,,0.68950808,,,,2.0,,326327.3724828906,,
578585,559005,559005,57,178,1.335748353,106725.0,0.0,2.99457603,1,0,1,1.0,4.0,0.0,11637.039652,0.0,11637.039652,0.0,73.4867107857299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,855167.7673085951,961892.7673085951,0.0,3.0,,1.335748353,,1.335748353,,,,3.0,,706214.6059997951,,
578588,503107,503107,57,179,1.323407667,84800.0,0.0,2.266875184,1,0,1,1.0,2.0,0.0,5764.763798,0.0,5764.763798,0.0,65.47058326282203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,377422.4482274612,462222.4482274612,0.0,1.0,,1.323407667,,1.323407667,,,,1.0,,377422.4482274612,,
578694,473180,473180,57,213,7.29035708,101250.0,0.0,0.960172447,1,0,1,1.0,6.0,0.0,15878.397719999999,0.0,15878.397719999999,0.0,64.74462857935667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1028040.9628167037,1129290.9628167038,0.0,5.0,,7.29035708,,7.29035708,,,,5.0,,987281.9628165441,,
580254,459218,459218,57,244,0.340555393,31005.0,1.3,25.0,1,0,1,1.0,5.0,0.0,14834.59292,0.0,14834.59292,0.0,48.132269099849864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,714022.6184121675,745027.6184121675,0.0,3.0,,0.340555393,,0.340555393,,,,3.0,,539086.2267060075,,
581628,538406,538406,57,179,0.716262643,87075.0,0.0,2.792271829,1,0,1,1.0,2.0,0.0,4680.0601095,0.0,4680.0601095,0.0,72.87745620435949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,341070.87566385616,428145.87566385616,0.0,1.0,,0.716262643,,0.716262643,,,,1.0,,175678.87567185616,,
581727,532064,532064,57,293,0.287150149,33000.0,0.0,6.964997255,1,0,1,1.0,2.0,0.0,3752.478147,0.0,3752.478147,0.0,72.68942383906257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,272765.4744741032,305765.4744741032,0.0,1.0,,0.287150149,,0.287150149,,,,1.0,,125193.3067269032,,
585847,474370,474370,57,267,1.011182816,53300.0,0.0,2.966822569,1,0,1,1.0,3.0,0.0,8809.424692,0.0,8809.424692,0.0,60.695031557833566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,534688.3096872983,587988.3096872983,0.0,2.0,,1.011182816,,1.011182816,,,,2.0,,534688.3096872983,,
585926,470174,470174,57,210,0.309831412,35145.0,0.0,6.455123412000001,1,0,1,1.0,2.0,0.0,3374.064075,0.0,3374.064075,0.0,66.63306225528561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,224824.22156279767,259969.22156279767,0.0,1.0,,0.309831412,,0.309831412,,,,1.0,,130213.57771055766,,
585959,506396,506396,57,219,2.767255417,82450.0,0.0,19.87528858,1,0,1,1.0,46.0,0.0,90406.2345,0.0,90406.2345,0.0,50.33770654460332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,4550842.502063592,4633292.502063592,0.0,45.0,,2.767255417,,2.767255417,,,,45.0,,4508087.502066792,,
586036,502276,502276,57,341,0.196689002,22000.0,0.0,10.16833671,1,0,1,1.0,2.0,0.0,2570.3318799000003,0.0,2570.3318799000003,0.0,67.41534271653211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,173279.80457868674,195279.8045786868,0.0,1.0,,0.196689002,,0.196689002,,,,1.0,,173279.80457868674,,
586059,553965,553965,57,337,6.617006343,85750.0,0.0,49.87149519,1,0,1,1.0,305.0,0.0,518826.23334,0.0,518826.23334,0.0,65.93687667323778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,34209781.36258006,34295531.36258006,0.0,169.0,,6.617006343,,6.617006343,,,,169.0,,31000331.36255526,,
586106,505200,505200,57,359,0.278753639,41000.0,0.0,7.174794238,1,0,1,1.0,2.0,0.0,3642.75255,0.0,3642.75255,0.0,62.67611338691574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,228313.57186427646,269313.5718642764,0.0,1.0,,0.278753639,,0.278753639,,,,1.0,,82926.06200394643,,
586124,475637,475637,57,374,0.189036976,40000.0,1.0,25.0,1,0,1,1.0,4.0,0.0,8234.450674,0.0,8234.450674,0.0,57.27122397175808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,471597.0688350482,511597.0688350482,0.0,3.0,,0.189036976,,0.189036976,,,,3.0,,350957.15568934823,,
586129,529233,529233,57,374,0.307200678,40000.0,0.0,6.510402295,1,0,1,1.0,2.0,0.0,4014.4984619999996,0.0,4014.4984619999996,0.0,50.81443718260124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,203994.47991694827,243994.47991694827,0.0,1.0,,0.307200678,,0.307200678,,,,1.0,,203994.47991694827,,
586182,506192,506192,57,371,0.269753038,31744.0,0.0,7.414188978999999,1,0,1,1.0,2.0,0.0,3525.1326990000002,0.0,3525.1326990000002,0.0,59.5165246144609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,209803.6470492745,241547.6470492745,0.0,1.0,,0.269753038,,0.269753038,,,,1.0,,182647.6470492745,,
586236,522513,522513,57,188,0.519338372,48465.0,0.0,3.851053777,1,0,1,1.0,2.0,0.0,4524.475898,0.0,4524.475898,0.0,73.71679424628526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,333529.8588451427,381994.8588451427,0.0,1.0,,0.519338372,,0.519338372,,,,1.0,,183153.6632673427,,
586256,559518,559518,57,203,0.51636287,49128.0,0.0,3.873245183,1,0,1,1.0,2.0,0.0,4498.553326,0.0,4498.553326,0.0,66.59467419364209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,299579.693087695,348707.693087695,0.0,1.0,,0.51636287,,0.51636287,,,,1.0,,202473.74980997495,,
586266,559459,559459,57,203,0.4705347620000001,49128.0,0.0,4.250482988,1,0,1,1.0,2.0,0.0,5124.123555,0.0,5124.123555,0.0,62.86537710776317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,322129.95963184704,371257.95963184704,0.0,1.0,,0.4705347620000001,,0.4705347620000001,,,,1.0,,205148.30298678702,,
586372,474817,474817,57,244,0.545463492,36990.0,1.3,25.0,1,0,1,1.0,10.0,0.0,23760.3897,0.0,23760.3897,0.0,52.725240177940904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1252772.253653973,1289762.253653973,0.0,9.0,,0.545463492,,0.545463492,,,,9.0,,1192343.253655893,,
586580,464347,464347,57,292,0.695207887,44187.0,0.0,2.876837328,1,0,1,1.0,2.0,0.0,3028.325556,0.0,3028.325556,0.0,74.84783768556336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,226663.61967453145,270850.61967453145,0.0,1.0,,0.695207887,,0.695207887,,,,1.0,,126939.46039453144,,
586595,519472,519472,57,300,0.265721799,28000.0,0.0,7.526668888,1,0,1,1.0,2.0,0.0,3472.452474,0.0,3472.452474,0.0,69.38776927153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,240945.73107226554,268945.73107226554,0.0,1.0,,0.265721799,,0.265721799,,,,1.0,,166945.73107642552,,
586614,491888,491888,57,298,1.946107358,73790.0,0.0,7.7076939960000015,1,0,1,1.0,13.0,0.0,25431.730956,0.0,25431.730956,0.0,69.86231091367532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1776719.4951210131,1850509.495121013,0.0,12.0,,1.946107358,,1.946107358,,,,12.0,,1722909.4951172532,,
586914,459567,459567,57,383,0.072277718,1591.78,1.0,25.0,1,0,1,1.0,2.0,0.0,3148.417393,0.0,3148.417393,0.0,78.97389278563652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,248642.77763921532,250234.55763921532,0.0,1.0,,0.072277718,,0.072277718,,,,1.0,,248642.77763921532,,
586980,557221,557221,57,269,1.149768302,53000.0,0.0,2.609221349,1,0,1,1.0,3.0,0.0,7512.586084500002,0.0,7512.586084500002,0.0,64.9345059881185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,487826.06609022093,540826.0660902209,0.0,2.0,,1.149768302,,1.149768302,,,,2.0,,487826.06609022093,,
590105,533060,533060,57,283,0.450099349,33000.0,0.0,6.665195154,1,0,1,1.0,3.0,0.0,5881.898292,0.0,5881.898292,0.0,69.55195810516179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,409097.54358400666,442097.54358400666,0.0,2.0,,0.450099349,,0.450099349,,,,2.0,,343697.5435864066,,
590114,470091,470091,57,281,0.445931605,29960.0,0.0,6.727489076,1,0,1,1.0,3.0,0.0,4856.195175,0.0,4856.195175,0.0,66.85649114807629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,324668.16973071825,354628.1697307183,0.0,2.0,,0.445931605,,0.445931605,,,,2.0,,242937.89487921825,,
590118,529338,529338,57,293,0.432455111,36234.0,0.0,6.937136193,1,0,1,1.0,3.0,0.0,5651.323385999999,0.0,5651.323385999999,0.0,69.49530412033005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,392740.43739240326,428974.43739240326,0.0,2.0,,0.432455111,,0.432455111,,,,2.0,,293595.8595072033,,
594138,529994,529994,57,176,3.226609334,121865.0,0.0,2.78930576,1,0,1,1.0,7.0,0.0,21082.66539,0.0,21082.66539,0.0,69.0541040600795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1455844.5697048963,1577709.5697048963,0.0,6.0,,3.226609334,,3.226609334,,,,6.0,,1310197.3463386963,,
594162,556424,556424,57,152,5.149989951,76025.0,0.0,0.970875681,1,0,1,1.0,4.0,0.0,11216.678109999999,0.0,11216.678109999999,0.0,64.23773703022471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,720534.0187828579,796559.0187828579,0.0,3.0,,5.149989951,,5.149989951,,,,3.0,,588965.0188215579,,
594202,547567,547567,57,147,3.568704342,79200.0,0.0,2.802137427,1,0,1,1.0,10.0,0.0,23317.914165000002,0.0,23317.914165000002,0.0,70.94212351360528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1654222.3467730759,1733422.3467730759,0.0,9.0,,3.568704342,,3.568704342,,,,9.0,,1580587.0773899062,,
594241,523502,523502,57,173,7.1128409260000005,120000.0,0.0,0.984135604,1,0,1,1.0,5.0,0.0,15491.76754,0.0,15491.76754,0.0,63.87731960151589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,989572.5863449696,1109572.5863449695,0.0,4.0,,7.1128409260000005,,7.1128409260000005,,,,4.0,,989572.5863449696,,
594436,510605,510605,57,341,0.181534443,22000.0,0.0,11.01719305,1,0,1,1.0,2.0,0.0,3163.0561284,0.0,3163.0561284,0.0,60.72540899894367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,192077.87708370527,214077.87708370527,0.0,1.0,,0.181534443,,0.181534443,,,,1.0,,137267.87708454527,,
594518,533022,533022,57,361,0.320385326,41480.0,0.0,6.24248316,1,0,1,1.0,2.0,0.0,3488.9961975,0.0,3488.9961975,0.0,62.87667278861153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,219376.47227091726,260856.4722709173,0.0,1.0,,0.320385326,,0.320385326,,,,1.0,,100786.56336635731,,
594545,484563,484563,57,383,0.498078924,59007.0,0.0,4.015427884,1,0,1,1.0,2.0,0.0,4339.263586,0.0,4339.263586,0.0,71.34430908990515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,309581.7625021542,368588.7625021542,0.0,1.0,,0.498078924,,0.498078924,,,,1.0,,309581.7625021542,,
594648,523492,523492,57,190,0.269585815,43000.0,0.0,7.418787975,1,0,1,1.0,2.0,0.0,3522.9474270000005,0.0,3522.9474270000005,0.0,75.70126237151945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,266691.5674923964,309691.5674923964,0.0,1.0,,0.269585815,,0.269585815,,,,1.0,,160956.11282619633,,
594679,503335,503335,57,204,2.383305975,59400.0,1.0,25.0,1,0,1,1.0,51.0,0.0,103816.8083,0.0,103816.8083,0.0,53.620286410915654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,5566686.995313125,5626086.995313125,0.0,50.0,,2.383305975,,2.383305975,,,,50.0,,5425851.142155125,,
594716,548031,548031,57,275,17.59223323,101570.0,0.0,2.955849853,1,0,1,1.0,44.0,0.0,114947.65190999999,0.0,114947.65191,0.0,66.7394389370849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,7671541.795608735,7773111.795608735,0.0,43.0,,17.59223323,,17.59223323,,,,43.0,,7542507.795609375,,
594929,532694,532694,57,284,0.32139415600000004,33000.0,0.0,6.222888512000001,1,0,1,1.0,2.0,0.0,3499.9823575000005,0.0,3499.9823575000005,0.0,72.5898226697701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,254063.0986782489,287063.09867824893,0.0,1.0,,0.32139415600000004,,0.32139415600000004,,,,1.0,,169814.09867824893,,
594967,529631,529631,57,302,0.505425884,36705.0,0.0,7.914117831,1,0,1,1.0,4.0,0.0,6604.90545,0.0,6604.90545,0.0,73.0421215489648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,482436.3066983201,519141.3066983201,0.0,3.0,,0.505425884,,0.505425884,,,,3.0,,426741.30669934006,,
594997,524367,524367,57,298,0.56294065,37200.0,1.0,25.0,1,0,1,1.0,11.0,0.0,24521.69471,0.0,24521.69471,0.0,54.16112750936744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1328122.6339340908,1365322.6339340908,0.0,10.0,,0.56294065,,0.56294065,,,,10.0,,1208900.3647145908,,
595148,518365,518365,57,350,0.131851596,17784.0,2.0,30.0,1,0,1,1.0,2.0,0.0,4307.59164375,0.0,4307.59164375,0.0,56.30256675109812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,242528.46605870684,260312.46605870684,0.0,1.0,,0.131851596,,0.131851596,,,,1.0,,242528.46605870684,,
597683,500014,500014,57,293,0.262315259,33000.0,0.0,7.624413504,1,0,1,1.0,2.0,0.0,3427.9357979999995,0.0,3427.9357979999995,0.0,73.41114471566318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,251648.69094298032,284648.69094298035,0.0,1.0,,0.262315259,,0.262315259,,,,1.0,,251648.69094298035,,
600173,533565,533565,57,347,0.267136622,37000.0,0.0,7.486805751,1,0,1,1.0,2.0,0.0,3490.941378,0.0,3490.941378,0.0,64.67361312148809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,225771.7921105665,262771.79211056646,0.0,1.0,,0.267136622,,0.267136622,,,,1.0,,161209.80933302653,,
600229,481974,481974,57,381,2.297280928,337476.09,0.0,19.58837487,1,0,1,1.0,39.0,0.0,75052.1679,0.0,75052.1679,0.0,70.3552760987325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,5280315.994412929,5617792.084412929,0.0,33.0,,2.297280928,,2.297280928,,,,33.0,,5280315.994412929,,
600586,508909,508909,57,281,0.431242381,32318.0,0.0,6.956644644,1,0,1,1.0,3.0,0.0,4696.22953,0.0,4696.22953,0.0,69.56505898212383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,326693.4842480416,359011.4842480416,0.0,2.0,,0.431242381,,0.431242381,,,,2.0,,259182.4842480416,,
600587,510955,510955,57,281,0.315663455,30214.0,0.0,6.335861714,1,0,1,1.0,2.0,0.0,3437.5750275,0.0,3437.5750275,0.0,66.15206873693465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,227402.69950755,257616.69950755,0.0,1.0,,0.315663455,,0.315663455,,,,1.0,,153112.69950333002,,
600588,534491,534491,57,281,0.32322454300000003,15500.0,0.0,6.187648939,1,0,1,1.0,2.0,0.0,3519.915272500001,0.0,3519.915272500001,0.0,62.342206809439716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,219439.2858699004,234939.2858699004,0.0,1.0,,0.32322454300000003,,0.32322454300000003,,,,1.0,,-4389313.747630101,,
602659,509934,509934,57,183,0.67953703,59400.0,0.0,2.9431803,1,0,1,1.0,2.0,0.0,5920.126608,0.0,5920.126608,0.0,68.48395078854394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,405433.6592842215,464833.6592842215,0.0,1.0,,0.67953703,,0.67953703,,,,1.0,,252292.6795574216,,
602816,513953,513953,57,420,1.456553533,91950.0,0.0,2.74620871,1,0,1,1.0,4.0,0.0,12689.49438,0.0,12689.49438,0.0,62.466153483248156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,792663.9035658948,884613.9035658948,0.0,3.0,,1.456553533,,1.456553533,,,,3.0,,663322.7526253947,,
602985,497160,497160,57,341,0.180627758,22000.0,0.0,11.07249527,1,0,1,1.0,2.0,0.0,3147.2580608000003,0.0,3147.2580608000003,0.0,61.80368873460787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,194512.1575571688,216512.1575571688,0.0,1.0,,0.180627758,,0.180627758,,,,1.0,,139138.15755716874,,
602989,505892,505892,57,341,0.20667797,22000.0,0.0,14.51533513,1,0,1,1.0,3.0,0.0,4501.4461875,0.0,4501.4461875,0.0,63.65155027602498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,286524.0283184772,308524.0283184772,0.0,2.0,,0.20667797,,0.20667797,,,,2.0,,210711.9985583172,,
602990,496558,496558,57,341,0.164879102,22000.0,0.0,12.13010006,1,0,1,1.0,2.0,0.0,2872.8534652,0.0,2872.8534652,0.0,64.02618249298902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,183937.8402385111,205937.8402385111,0.0,1.0,,0.164879102,,0.164879102,,,,1.0,,129543.84024219107,,
603029,486707,486707,57,319,0.123432115,38328.0,2.0,30.0,1,0,1,1.0,3.0,0.0,5376.702945,0.0,5376.702945,0.0,61.966940639157066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,333177.832227196,371505.832227196,0.0,2.0,,0.123432115,,0.123432115,,,,2.0,,333177.832227196,,
603088,517319,517319,57,374,0.176740366,39760.0,1.0,25.0,1,0,1,1.0,4.0,0.0,7698.8103409999985,0.0,7698.8103409999985,0.0,56.515029573479865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,435098.4941022275,474858.4941022275,0.0,3.0,,0.176740366,,0.176740366,,,,3.0,,327990.1734662275,,
603101,520292,520292,57,383,0.475966375,56253.0,0.0,4.201977503,1,0,1,1.0,2.0,0.0,5183.273825,0.0,5183.273825,0.0,65.29242472925665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,338428.5160699387,394681.51606993866,0.0,1.0,,0.475966375,,0.475966375,,,,1.0,,239476.14057699876,,
603221,560605,560605,57,203,0.488755153,51842.0,0.0,4.0920284680000005,1,0,1,1.0,2.0,0.0,5322.543615,0.0,5322.543615,0.0,61.72991099443031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,328560.14361792326,380402.14361792326,0.0,1.0,,0.488755153,,0.488755153,,,,1.0,,328560.14361792326,,
603229,484122,484122,57,205,1.52413954,81190.0,0.0,4.592755332,1,0,1,1.0,7.0,0.0,16597.8795925,0.0,16597.8795925,0.0,63.32995914842932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1051143.0365435735,1132333.0365435735,0.0,6.0,,1.52413954,,1.52413954,,,,6.0,,935088.9131891736,,
603313,502153,502153,57,238,9.668890076,278750.0,0.0,2.999310135,1,0,1,1.0,24.0,0.0,63176.527755,0.0,63176.527755,0.0,69.35896358706043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,4381858.488115956,4660608.488115956,0.0,23.0,,9.668890076,,9.668890076,,,,23.0,,4132964.4881047765,,
