,parcel_id,county_id,parcel_acres,max_far,max_dua,year_built,was_redeveloped,was_developed,is_sf,is_mf,residential_units,job_spaces_added,Year
616854,623250,49,2.484474182,0.5,7.0,2045.0,1,0,1.0,0.0,17.0,0.0,2045
593351,599149,49,4.398786545,0.5,5.9,2045.0,1,0,1.0,0.0,17.0,0.0,2045
603087,609241,49,6.18204689,0.0,3.0,2045.0,1,0,1.0,0.0,17.0,0.0,2045
637061,645339,49,7.49342823,0.5,3.0,2045.0,1,0,1.0,0.0,18.0,-129.0,2045
142671,145610,11,5.073275600572856,0.5,3.9,2045.0,1,0,1.0,0.0,19.0,0.0,2045
626358,633559,49,3.253834009,0.5,6.0,2045.0,1,0,1.0,0.0,20.0,0.0,2045
509952,514066,49,3.964964151,0.5,5.0,2045.0,1,0,1.0,0.0,20.0,0.0,2045
554375,559368,49,2.895444155,0.5,7.0,2045.0,1,0,1.0,0.0,20.0,-73.0,2045
679747,733511,49,5.092073917,0.5,5.9,2045.0,1,0,1.0,0.0,21.0,0.0,2045
80371,83237,11,6.135918302529439,0.5,3.9,2045.0,1,0,1.0,0.0,21.0,0.0,2045
165607,168568,57,3.258275914285431,0.5,15.4,2045.0,1,0,1.0,0.0,21.0,0.0,2045
678224,731988,49,9.95470047,0.0,3.0,2045.0,1,0,1.0,0.0,27.0,0.0,2045
554864,559858,49,7.485461712,0.5,4.0,2045.0,1,0,1.0,0.0,31.0,-60.0,2045
579962,585418,49,6.146781921,0.5,5.9,2045.0,1,0,1.0,0.0,31.0,0.0,2045
466775,470142,49,10.81092834,0.5,5.0,2045.0,1,0,1.0,0.0,48.0,-66.0,2045
531011,535502,49,19.77242279,0.5,7.0,2045.0,1,0,1.0,0.0,131.0,-100.0,2045
696642,750406,49,5.28282547,0.5,20.0,2045.0,1,0,0.0,1.0,32.0,0.0,2045
37376,39819,35,1.725795671817447,1.573,22.0,2045.0,1,0,0.0,1.0,34.0,-37.0,2045
46866,49361,35,0.4584092000476251,15.0,84.7,2045.0,1,0,0.0,1.0,37.0,-6.0,2045
2082,2183,11,4.203848538684039,0.8800000000000001,10.4,2045.0,1,0,0.0,1.0,37.0,-107.0,2045
2626,2728,11,1.930139947940672,1.65,26.0,2045.0,1,0,0.0,1.0,39.0,-36.0,2045
44998,47486,35,2.451433183594661,1.7303000000000002,22.0,2045.0,1,0,0.0,1.0,45.0,-38.0,2045
622360,629241,49,0.602959335,5.0,80.0,2045.0,1,0,0.0,1.0,47.0,-21.0,2045
53431,56012,35,2.939700072856162,1.573,22.0,2045.0,1,0,0.0,1.0,54.0,-80.0,2045
37636,40084,35,11.35190080564314,0.484,22.0,2045.0,1,0,0.0,1.0,55.0,-109.0,2045
38921,41378,35,0.6907866665616773,15.0,84.7,2045.0,1,0,0.0,1.0,58.0,-116.0,2045
37370,39813,35,1.4872548539798884,3.850000000000001,46.2,2045.0,1,0,0.0,1.0,64.0,-47.0,2045
1842,1943,11,3.432268227506188,1.65,26.0,2045.0,1,0,0.0,1.0,69.0,-123.0,2045
39126,41585,35,8.378300812636096,1.1616000000000002,11.0,2045.0,1,0,0.0,1.0,77.0,-251.0,2045
37355,39798,35,4.204577553246672,1.5972000000000002,22.0,2045.0,1,0,0.0,1.0,84.0,-128.0,2045
181336,184375,57,6.268823398182435,1.2100000000000002,16.0,2045.0,1,0,0.0,1.0,87.0,0.0,2045
17353,18286,57,4.82623931193462,1.5,25.8,2045.0,1,0,0.0,1.0,114.0,-47.0,2045
39128,41587,35,12.895005367711782,1.1616000000000002,11.0,2045.0,1,0,0.0,1.0,118.0,-368.0,2045
2026,2127,11,11.390522235232051,1.65,26.0,2045.0,1,0,0.0,1.0,231.0,-220.0,2045
456747,460007,35,15.85620689,4.0,24.91632,2045.0,1,0,0.0,1.0,365.0,0.0,2045
2335,2436,11,22.57831170208305,1.1,26.0,2045.0,1,0,0.0,1.0,433.0,-710.0,2045
3172,3274,11,4.532869780450724,0.5,0.0,2045.0,1,0,0.0,0.0,0.0,103.0,2045
1913,2014,11,2.340734495075291,1.65,26.0,2045.0,1,0,0.0,0.0,0.0,103.0,2045
39800,42265,35,4.995102695878523,0.5,0.0,2045.0,1,0,0.0,0.0,0.0,111.0,2045
455632,458892,35,0.462848961,3.850000000000001,46.2,2045.0,1,0,0.0,0.0,0.0,115.0,2045
2813,2915,11,5.258037016946434,0.5,0.0,2045.0,1,0,0.0,0.0,0.0,119.0,2045
37419,39862,35,8.217017381208466,1.2100000000000002,26.4,2045.0,1,0,0.0,0.0,0.0,133.0,2045
38869,41326,35,21.99087039726188,0.968,11.0,2045.0,1,0,0.0,0.0,0.0,139.0,2045
2749,2851,11,16.79706012238295,0.2,0.0,2045.0,1,0,0.0,0.0,0.0,145.0,2045
42843,45323,35,1.19416429437482,2.0,0.0,2045.0,1,0,0.0,0.0,0.0,149.0,2045
456767,460027,35,4.631342411,0.6050000000000001,0.4355999999999999,2045.0,1,0,0.0,0.0,0.0,153.0,2045
447508,450768,57,0.219885871,16.5,36.0,2045.0,1,0,0.0,0.0,0.0,160.0,2045
37404,39847,35,3.0934006458962147,1.2100000000000002,22.0,2045.0,1,0,0.0,0.0,0.0,162.0,2045
41093,43564,35,4.156441346725167,1.089,0.0,2045.0,1,0,0.0,0.0,0.0,207.0,2045
47332,49837,35,0.4941628923676547,15.0,84.7,2045.0,1,0,0.0,0.0,0.0,222.0,2045
2571,2672,11,4.829646110819442,1.65,26.0,2045.0,1,0,0.0,0.0,0.0,238.0,2045
4061,4164,11,5.401531287355142,1.65,0.0,2045.0,1,0,0.0,0.0,0.0,249.0,2045
44404,46888,35,13.648136454267492,0.6050000000000001,0.0,2045.0,1,0,0.0,0.0,0.0,282.0,2045
38762,41219,35,19.834675849142567,1.0,0.0,2045.0,1,0,0.0,0.0,0.0,292.0,2045
46477,48972,35,15.178749293330068,0.5,0.0,2045.0,1,0,0.0,0.0,0.0,449.0,2045
455451,458711,35,25.21904373,1.2100000000000002,22.0,2045.0,1,0,0.0,0.0,0.0,1183.0,2045
671345,725109,49,5.011707306,0.5,12.0,2045.0,0,1,1.0,0.0,31.0,0.0,2045
678966,732730,49,5.094138622,0.5,12.0,2045.0,0,1,1.0,0.0,31.0,0.0,2045
700575,754339,49,5.021660805,0.5,10.0,2045.0,0,1,1.0,0.0,31.0,0.0,2045
671123,724887,49,5.325763226,0.5,10.0,2045.0,0,1,1.0,0.0,32.0,0.0,2045
668315,722079,49,8.01905632,0.5,4.0,2045.0,0,1,1.0,0.0,32.0,0.0,2045
688535,742299,49,5.2234478,0.5,8.0,2045.0,0,1,1.0,0.0,32.0,0.0,2045
679513,733277,49,5.449605942,0.5,8.0,2045.0,0,1,1.0,0.0,33.0,0.0,2045
683422,737186,49,5.613540649,0.5,8.0,2045.0,0,1,1.0,0.0,34.0,0.0,2045
663869,717491,57,7.178016663,0.5,6.2,2045.0,0,1,1.0,0.0,35.0,0.0,2045
472586,476025,49,5.593668461,0.5,12.0,2045.0,0,1,1.0,0.0,35.0,0.0,2045
671292,725056,49,5.808358192,0.5,10.0,2045.0,0,1,1.0,0.0,35.0,0.0,2045
700704,754468,49,5.922448158,0.5,12.0,2045.0,0,1,1.0,0.0,36.0,0.0,2045
700600,754364,49,5.823974133,0.5,10.0,2045.0,0,1,1.0,0.0,36.0,0.0,2045
618590,625017,49,6.992108822,0.5,6.0,2045.0,0,1,1.0,0.0,37.0,0.0,2045
700709,754473,49,6.239955425,0.5,12.0,2045.0,0,1,1.0,0.0,38.0,0.0,2045
660452,714067,11,7.918252468,0.5,5.2,2045.0,0,1,1.0,0.0,38.0,0.0,2045
24424,26095,57,65.68366482322504,0.5,1.0,2045.0,0,1,1.0,0.0,39.0,0.0,2045
6590,6801,11,10.063353330335405,0.5,4.03,2045.0,0,1,1.0,0.0,40.0,0.0,2045
671111,724875,49,6.678392887,0.5,12.0,2045.0,0,1,1.0,0.0,41.0,0.0,2045
21518,22766,57,51.03824761399907,0.5,2.0,2045.0,0,1,1.0,0.0,105.0,0.0,2045
19318,20329,57,0.2974608107657207,16.5,36.0,2045.0,0,1,0.0,1.0,9.0,0.0,2045
19996,21009,57,0.6803885719042899,1.8876,16.0,2045.0,0,1,0.0,1.0,11.0,0.0,2045
19631,20642,57,1.0224561812580086,1.1,16.0,2045.0,0,1,0.0,1.0,11.0,0.0,2045
6610,6823,11,0.4894853642546025,1.65,60.45,2045.0,0,1,0.0,1.0,14.0,0.0,2045
20029,21047,57,0.9708434558477176,1.65,16.0,2045.0,0,1,0.0,1.0,14.0,0.0,2045
19806,20818,57,1.4094238356944016,2.2,16.0,2045.0,0,1,0.0,1.0,16.0,0.0,2045
658336,584044,49,1.999062777,0.5,30.0,2045.0,0,1,0.0,1.0,16.0,0.0,2045
9203,9616,11,2.4770454439619773,1.65,13.0,2045.0,0,1,0.0,1.0,27.0,0.0,2045
674916,728680,49,5.058198929,0.5,20.0,2045.0,0,1,0.0,1.0,31.0,0.0,2045
697968,751732,49,5.082501411,0.5,20.0,2045.0,0,1,0.0,1.0,31.0,0.0,2045
708243,762038,49,5.022796631,0.5,20.0,2045.0,0,1,0.0,1.0,31.0,0.0,2045
20663,21726,57,1.9616448497307504,1.1,16.0,2045.0,0,1,0.0,1.0,31.0,0.0,2045
617723,624125,49,5.306585789,0.5,20.0,2045.0,0,1,0.0,1.0,32.0,0.0,2045
5555,5670,11,3.51181007829466,0.5,16.900000000000002,2045.0,0,1,0.0,1.0,36.0,0.0,2045
7370,7711,11,3.997124668473972,0.77,10.4,2045.0,0,1,0.0,1.0,38.0,0.0,2045
700615,754379,49,5.165189266,0.5,10.0,2045.0,0,1,0.0,1.0,38.0,0.0,2045
664053,717677,57,5.115218639,0.8800000000000001,10.0,2045.0,0,1,0.0,1.0,41.0,0.0,2045
701261,755025,57,3.9852283,1.2100000000000002,16.0,2045.0,0,1,0.0,1.0,56.0,0.0,2045
661118,714740,57,8.274395943,1.4300000000000002,16.0,2045.0,0,1,0.0,1.0,109.0,0.0,2045
663870,717492,57,8.801930428,1.2100000000000002,16.0,2045.0,0,1,0.0,1.0,132.0,0.0,2045
658126,475957,49,0.999531388,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,23.0,2045
459399,462672,49,1.060577393,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,25.0,2045
66805,69631,35,1.0993891294062763,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,26.0,2045
518106,522354,49,0.802611172,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,26.0,2045
65356,68127,35,0.8076235398515845,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,27.0,2045
629186,636611,49,0.823702753,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,27.0,2045
7154,7468,11,0.2781081721345558,1.5,0.0,2045.0,0,1,0.0,0.0,0.0,28.0,2045
53707,56292,35,1.2491117447617213,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,29.0,2045
470325,473729,49,0.96800828,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,32.0,2045
10596,11148,11,4.207080836419616,0.2,0.0,2045.0,0,1,0.0,0.0,0.0,40.0,2045
62248,64932,35,1.910838316688901,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,45.0,2045
4891,5002,11,0.974099480201466,1.5,0.0,2045.0,0,1,0.0,0.0,0.0,46.0,2045
657595,29842,35,6.679419994,0.22,0.0,2045.0,0,1,0.0,0.0,0.0,63.0,2045
657681,69376,35,4.620961666,0.3,0.0,2045.0,0,1,0.0,0.0,0.0,65.0,2045
59448,62106,35,3.3833829757349534,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,80.0,2045
653384,662062,49,3.505941391,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,82.0,2045
10865,11449,11,5.525563485490315,0.44,5.720000000000001,2045.0,0,1,0.0,0.0,0.0,104.0,2045
659134,712741,11,5.148338795,0.55,19.5,2045.0,0,1,0.0,0.0,0.0,121.0,2045
632975,640803,49,6.511544228,0.5,0.0,2045.0,0,1,0.0,0.0,0.0,153.0,2045
10901,11491,11,5.647405337233617,1.0,3.77,2045.0,0,1,0.0,0.0,0.0,265.0,2045
656298,665104,49,4.814610958,0.5,3.5,2046.0,1,0,1.0,0.0,15.0,-9.0,2046
173055,176036,57,3.424257760841324,0.5,4.5,2046.0,1,0,1.0,0.0,15.0,0.0,2046
630419,638014,49,5.265687466,0.0,3.0,2046.0,1,0,1.0,0.0,15.0,0.0,2046
682437,736201,49,5.068414688,0.0,3.0,2046.0,1,0,1.0,0.0,15.0,0.0,2046
631409,639052,49,4.993974686,0.0,3.0,2046.0,1,0,1.0,0.0,15.0,0.0,2046
470097,473499,49,6.153768063,0.5,2.5,2046.0,1,0,1.0,0.0,15.0,0.0,2046
682438,736202,49,5.06841135,0.0,3.0,2046.0,1,0,1.0,0.0,15.0,0.0,2046
579993,585454,49,5.043128014,0.5,3.5,2046.0,1,0,1.0,0.0,15.0,0.0,2046
89499,92372,11,3.270293920664593,0.5,5.2,2046.0,1,0,1.0,0.0,16.0,0.0,2046
512796,516947,49,8.168409348,0.5,2.0,2046.0,1,0,1.0,0.0,16.0,0.0,2046
410243,413488,35,4.305455685,0.5,8.624880000000001,2046.0,1,0,1.0,0.0,17.0,0.0,2046
600852,606868,49,6.172712326,0.0,3.0,2046.0,1,0,1.0,0.0,17.0,0.0,2046
242680,245879,35,4.318859577,0.5,4.631880000000001,2046.0,1,0,1.0,0.0,17.0,0.0,2046
223529,226724,35,2.739159584,0.5,18.04836,2046.0,1,0,1.0,0.0,17.0,0.0,2046
629449,636891,49,6.8359828,0.0,3.0,2046.0,1,0,1.0,0.0,18.0,0.0,2046
296531,299756,35,2.65112114,0.5,13.73592,2046.0,1,0,1.0,0.0,19.0,0.0,2046
460145,463426,49,5.021057129,0.5,5.0,2046.0,1,0,1.0,0.0,24.0,0.0,2046
679922,733686,49,8.957588196,0.0,3.0,2046.0,1,0,1.0,0.0,25.0,0.0,2046
144513,147458,11,4.404928341723595,0.5,5.720000000000001,2046.0,1,0,1.0,0.0,25.0,0.0,2046
111797,114694,11,5.822706686707313,0.5,5.2,2046.0,1,0,1.0,0.0,30.0,0.0,2046
3531,3634,11,2.1150027402544875,1.65,26.0,2046.0,1,0,0.0,1.0,43.0,-21.0,2046
39053,41512,35,2.4162751696817906,1.573,22.0,2046.0,1,0,0.0,1.0,45.0,-80.0,2046
37307,39750,35,1.4800391872456375,2.9040000000000004,33.0,2046.0,1,0,0.0,1.0,45.0,-190.0,2046
39242,41703,35,6.504333452472904,1.1616000000000002,11.0,2046.0,1,0,0.0,1.0,59.0,-130.0,2046
39043,41502,35,7.443090938111416,1.1616000000000002,11.0,2046.0,1,0,0.0,1.0,68.0,-198.0,2046
50898,53443,35,3.26835592718194,2.4200000000000004,22.0,2046.0,1,0,0.0,1.0,72.0,-407.0,2046
37714,40162,35,3.946209088536674,1.573,22.0,2046.0,1,0,0.0,1.0,72.0,-137.0,2046
39129,41588,35,8.311516846250615,1.1616000000000002,11.0,2046.0,1,0,0.0,1.0,76.0,-216.0,2046
38107,40557,35,13.190040551524744,0.5,51.749280000000006,2046.0,1,0,0.0,1.0,104.0,-52.0,2046
1389,1490,11,7.240607373552705,1.1880000000000002,27.3,2046.0,1,0,0.0,1.0,130.0,-288.0,2046
37522,39966,35,14.80954850230746,1.27776,11.0,2046.0,1,0,0.0,1.0,135.0,-452.0,2046
37647,40095,35,2.2815630934657194,15.0,84.7,2046.0,1,0,0.0,1.0,181.0,-299.0,2046
15334,16265,57,11.830392592590464,1.4300000000000002,16.0,2046.0,1,0,0.0,1.0,182.0,-12.0,2046
45960,48453,35,11.926114504102356,1.5972000000000002,22.0,2046.0,1,0,0.0,1.0,218.0,-144.0,2046
16897,17830,57,14.1538538217842,1.8876,16.0,2046.0,1,0,0.0,1.0,219.0,-232.0,2046
458385,461648,11,12.1711359,1.65,20.8,2046.0,1,0,0.0,1.0,241.0,0.0,2046
37520,39964,35,26.951334368021907,1.27776,11.0,2046.0,1,0,0.0,1.0,298.0,-713.0,2046
1386,1487,11,19.99068373976249,1.1880000000000002,27.3,2046.0,1,0,0.0,1.0,317.0,-720.0,2046
45660,48151,35,17.0842530112421,1.573,22.0,2046.0,1,0,0.0,1.0,352.0,-48.0,2046
2225,2326,11,19.93600986365808,1.331,26.0,2046.0,1,0,0.0,1.0,359.0,-623.0,2046
2908,3010,11,2.1527217805633847,0.5,0.0,2046.0,1,0,0.0,0.0,0.0,65.0,2046
34289,36726,35,0.0936850543588719,15.0,84.7,2046.0,1,0,0.0,0.0,0.0,68.0,2046
1378,1479,11,4.465573428518045,1.1880000000000002,27.3,2046.0,1,0,0.0,0.0,0.0,74.0,2046
611445,617829,49,0.398047328,5.0,80.0,2046.0,1,0,0.0,0.0,0.0,78.0,2046
45874,48366,35,3.356606806198033,0.6050000000000001,0.0,2046.0,1,0,0.0,0.0,0.0,79.0,2046
27925,30134,35,2.1167355963092813,1.5,0.0,2046.0,1,0,0.0,0.0,0.0,84.0,2046
37266,39709,35,9.723658616595038,1.1616000000000002,11.0,2046.0,1,0,0.0,0.0,0.0,97.0,2046
36754,39197,35,10.302936382339285,0.5,0.0,2046.0,1,0,0.0,0.0,0.0,105.0,2046
2982,3084,11,3.1872777104878534,1.4520000000000002,20.8,2046.0,1,0,0.0,0.0,0.0,132.0,2046
37391,39834,35,1.1601380118783715,2.4200000000000004,0.0,2046.0,1,0,0.0,0.0,0.0,133.0,2046
16630,17563,57,1.1773622088270204,2.2,16.0,2046.0,1,0,0.0,0.0,0.0,134.0,2046
50631,53174,35,4.353490015088306,0.5,0.0,2046.0,1,0,0.0,0.0,0.0,144.0,2046
45942,48434,35,13.023531378542735,0.5,0.0,2046.0,1,0,0.0,0.0,0.0,204.0,2046
457367,460627,35,3.172588825,1.65,22.0,2046.0,1,0,0.0,0.0,0.0,314.0,2046
457150,460410,35,3.911206722,1.573,22.0,2046.0,1,0,0.0,0.0,0.0,387.0,2046
457189,460449,35,9.871447563,0.968,14.52,2046.0,1,0,0.0,0.0,0.0,489.0,2046
16199,17130,57,0.7131570857372869,16.5,36.0,2046.0,1,0,0.0,0.0,0.0,504.0,2046
53449,56030,35,1.4002312806418016,15.0,84.7,2046.0,1,0,0.0,0.0,0.0,734.0,2046
455452,458712,35,16.33066559,1.2100000000000002,22.0,2046.0,1,0,0.0,0.0,0.0,766.0,2046
457035,460295,35,14.86815357,1.573,22.0,2046.0,1,0,0.0,0.0,0.0,1472.0,2046
473301,476772,49,6.176114559,0.5,6.0,2046.0,0,1,1.0,0.0,31.0,0.0,2046
704841,758636,49,5.030566692,0.5,12.0,2046.0,0,1,1.0,0.0,31.0,0.0,2046
671386,725150,49,5.128114223,0.5,10.0,2046.0,0,1,1.0,0.0,31.0,0.0,2046
660608,714230,11,5.59685421,0.5,5.720000000000001,2046.0,0,1,1.0,0.0,32.0,0.0,2046
671328,725092,49,5.23208952,0.5,12.0,2046.0,0,1,1.0,0.0,32.0,0.0,2046
671315,725079,49,5.314291,0.5,12.0,2046.0,0,1,1.0,0.0,32.0,0.0,2046
679514,733278,49,5.449609756,0.5,8.0,2046.0,0,1,1.0,0.0,33.0,0.0,2046
679512,733276,49,5.449611187,0.5,8.0,2046.0,0,1,1.0,0.0,33.0,0.0,2046
683360,737124,49,5.349246979,0.5,8.0,2046.0,0,1,1.0,0.0,33.0,0.0,2046
703077,756870,11,6.303748131,0.5,5.2,2046.0,0,1,1.0,0.0,33.0,0.0,2046
700715,754479,49,5.567383289,0.5,12.0,2046.0,0,1,1.0,0.0,34.0,0.0,2046
677572,731336,49,5.546031952,0.5,10.0,2046.0,0,1,1.0,0.0,34.0,0.0,2046
662630,716252,57,5.330914021,0.5,7.5,2046.0,0,1,1.0,0.0,37.0,0.0,2046
682667,736431,49,6.880456924,0.5,6.0,2046.0,0,1,1.0,0.0,41.0,0.0,2046
617731,624134,49,16.48246193,0.0,3.0,2046.0,0,1,1.0,0.0,45.0,0.0,2046
659562,713171,11,9.052693367,0.5,5.720000000000001,2046.0,0,1,1.0,0.0,51.0,0.0,2046
657460,25942,57,11.33660603,0.5,6.2,2046.0,0,1,1.0,0.0,54.0,0.0,2046
681118,734882,49,9.17000103,0.5,8.0,2046.0,0,1,1.0,0.0,56.0,0.0,2046
9830,10284,11,14.08538019051031,0.5,7.0200000000000005,2046.0,0,1,1.0,0.0,79.0,0.0,2046
7327,7668,11,36.919902644208825,0.5,3.9,2046.0,0,1,1.0,0.0,138.0,0.0,2046
10074,10552,11,0.369024156735079,0.8800000000000001,10.4,2046.0,0,1,0.0,1.0,3.0,0.0,2046
22047,23316,57,0.203887180581387,1.4300000000000002,16.0,2046.0,0,1,0.0,1.0,3.0,0.0,2046
21125,22220,57,0.3660456834227878,2.0,16.0,2046.0,0,1,0.0,1.0,4.0,0.0,2046
20647,21710,57,0.3790936960713766,1.1,16.0,2046.0,0,1,0.0,1.0,4.0,0.0,2046
19596,20607,57,0.1025894181156846,16.5,36.0,2046.0,0,1,0.0,1.0,4.0,0.0,2046
22798,24335,57,0.3374559204113065,1.4300000000000002,16.0,2046.0,0,1,0.0,1.0,4.0,0.0,2046
20928,21993,57,0.2981490578501113,1.1,16.0,2046.0,0,1,0.0,1.0,5.0,0.0,2046
21907,23175,57,0.957411113097626,1.5,7.5,2046.0,0,1,0.0,1.0,7.0,0.0,2046
9635,10085,11,0.8899133791611337,0.5808000000000001,9.1,2046.0,0,1,0.0,1.0,7.0,0.0,2046
11946,12603,57,0.3573620549342788,5.0,21.8,2046.0,0,1,0.0,1.0,8.0,0.0,2046
23025,24658,57,0.7123366930340621,1.4300000000000002,16.0,2046.0,0,1,0.0,1.0,9.0,0.0,2046
20654,21717,57,0.7953172507255623,1.1,16.0,2046.0,0,1,0.0,1.0,9.0,0.0,2046
9784,10235,11,0.9850462744006314,0.5,39.0,2046.0,0,1,0.0,1.0,10.0,0.0,2046
19221,20232,57,0.3239424588736262,16.5,36.0,2046.0,0,1,0.0,1.0,10.0,0.0,2046
23769,25416,57,3.403436859417875,0.5,4.5,2046.0,0,1,0.0,1.0,15.0,0.0,2046
20236,21261,57,1.3527481263909775,1.7160000000000002,16.0,2046.0,0,1,0.0,1.0,18.0,0.0,2046
697945,751709,49,5.147614956,0.5,20.0,2046.0,0,1,0.0,1.0,31.0,0.0,2046
663851,717473,57,6.574956417,0.77,11.0,2046.0,0,1,0.0,1.0,61.0,0.0,2046
700795,754559,11,6.37154007,0.8800000000000001,10.4,2046.0,0,1,0.0,1.0,65.0,0.0,2046
657463,26069,57,6.607689857,1.2100000000000002,16.0,2046.0,0,1,0.0,1.0,92.0,0.0,2046
64279,67017,35,0.9874569762087888,0.5,0.0,2046.0,0,1,0.0,0.0,0.0,33.0,2046
565290,570398,49,1.515055418,0.5,0.0,2046.0,0,1,0.0,0.0,0.0,36.0,2046
8682,9046,11,1.5793301252593397,0.5,0.0,2046.0,0,1,0.0,0.0,0.0,37.0,2046
21841,23109,57,0.7258022860202021,1.32,16.0,2046.0,0,1,0.0,0.0,0.0,48.0,2046
655579,664270,49,2.045112133,0.5,0.0,2046.0,0,1,0.0,0.0,0.0,48.0,2046
463385,466720,49,1.533507228,0.5,0.0,2046.0,0,1,0.0,0.0,0.0,51.0,2046
53346,55927,35,2.2963960526917435,0.6050000000000001,0.0,2046.0,0,1,0.0,0.0,0.0,54.0,2046
5094,5207,11,1.5310915596360073,1.65,0.0,2046.0,0,1,0.0,0.0,0.0,72.0,2046
19524,20535,57,0.7807293822903598,5.0,18.4,2046.0,0,1,0.0,0.0,0.0,73.0,2046
5352,5467,11,1.824182344566164,1.5,0.0,2046.0,0,1,0.0,0.0,0.0,86.0,2046
10804,11369,11,3.9918304523208334,0.5,0.0,2046.0,0,1,0.0,0.0,0.0,94.0,2046
660193,713808,11,5.672889709,0.44,5.720000000000001,2046.0,0,1,0.0,0.0,0.0,107.0,2046
659130,712737,11,5.148335457,0.55,19.5,2046.0,0,1,0.0,0.0,0.0,121.0,2046
661449,715071,57,5.293978691,0.5,0.0,2046.0,0,1,0.0,0.0,0.0,125.0,2046
21007,22072,57,5.608759346777847,0.5,0.0,2046.0,0,1,0.0,0.0,0.0,132.0,2046
459741,463015,49,6.117467403,0.5,0.0,2046.0,0,1,0.0,0.0,0.0,143.0,2046
20323,21349,57,6.378549481946367,0.5,0.0,2046.0,0,1,0.0,0.0,0.0,150.0,2046
659568,713177,11,5.23058939,0.55,0.0,2046.0,0,1,0.0,0.0,0.0,173.0,2046
10900,11490,11,6.08583596687614,1.0,3.77,2046.0,0,1,0.0,0.0,0.0,285.0,2046
7196,7511,11,7.565321190263214,1.0,0.0,2046.0,0,1,0.0,0.0,0.0,356.0,2046
405159,408401,35,3.989258289,0.5,4.631880000000001,2047.0,1,0,1.0,0.0,15.0,0.0,2047
652280,660872,49,5.31894207,0.0,3.0,2047.0,1,0,1.0,0.0,15.0,0.0,2047
599274,605243,49,3.116943598,0.5,5.9,2047.0,1,0,1.0,0.0,16.0,-49.0,2047
631510,639158,49,5.870038509,0.0,3.0,2047.0,1,0,1.0,0.0,16.0,0.0,2047
619317,625837,49,5.503917694,0.0,3.0,2047.0,1,0,1.0,0.0,16.0,0.0,2047
564748,569836,49,2.295590401,0.5,7.0,2047.0,1,0,1.0,0.0,16.0,-45.0,2047
541295,546063,49,3.343502045,0.5,5.0,2047.0,1,0,1.0,0.0,17.0,0.0,2047
601626,607712,49,5.949803829,0.0,3.0,2047.0,1,0,1.0,0.0,17.0,0.0,2047
607249,613583,49,6.624382496,0.0,3.0,2047.0,1,0,1.0,0.0,17.0,0.0,2047
579886,585341,49,6.645085812,0.0,3.0,2047.0,1,0,1.0,0.0,17.0,0.0,2047
100268,103147,11,3.413468357834076,0.5,5.720000000000001,2047.0,1,0,1.0,0.0,17.0,0.0,2047
629033,636444,49,6.994409084,0.0,3.0,2047.0,1,0,1.0,0.0,18.0,0.0,2047
626101,633267,49,5.993116856,0.0,3.0,2047.0,1,0,1.0,0.0,18.0,0.0,2047
593356,599154,49,5.221891403,0.0,3.5,2047.0,1,0,1.0,0.0,19.0,0.0,2047
94219,97098,11,5.0943890487667005,0.5,4.680000000000001,2047.0,1,0,1.0,0.0,24.0,0.0,2047
620701,627340,49,6.94013834,0.0,3.5,2047.0,1,0,1.0,0.0,25.0,0.0,2047
106028,108919,11,5.001449350509834,0.5,5.2,2047.0,1,0,1.0,0.0,26.0,0.0,2047
578421,583803,49,5.460210323,0.5,10.0,2047.0,1,0,1.0,0.0,34.0,-22.0,2047
579372,584797,49,14.40616512,0.5,3.0,2047.0,1,0,1.0,0.0,36.0,0.0,2047
626199,633383,49,19.90617943,0.0,3.0,2047.0,1,0,1.0,0.0,57.0,0.0,2047
2340,2441,11,3.2583081381942325,1.1,26.0,2047.0,1,0,0.0,1.0,68.0,-85.0,2047
445179,448439,11,3.564937592,1.4520000000000002,26.0,2047.0,1,0,0.0,1.0,72.0,0.0,2047
39270,41731,35,4.131730599065873,1.573,22.0,2047.0,1,0,0.0,1.0,77.0,-185.0,2047
1814,1915,11,4.287666844470068,1.65,26.0,2047.0,1,0,0.0,1.0,88.0,-35.0,2047
16968,17901,57,6.470889446605481,1.7160000000000002,16.0,2047.0,1,0,0.0,1.0,91.0,-177.0,2047
1382,1483,11,6.815734788104561,1.1880000000000002,27.3,2047.0,1,0,0.0,1.0,105.0,-425.0,2047
37742,40191,35,12.460181633820737,1.1616000000000002,11.0,2047.0,1,0,0.0,1.0,114.0,-232.0,2047
1907,2008,11,5.317136907895663,1.65,26.0,2047.0,1,0,0.0,1.0,121.0,-105.0,2047
37682,40130,35,7.19968855905701,1.089,24.200000000000003,2047.0,1,0,0.0,1.0,122.0,-30.0,2047
