OID_,parcel_id,basebldg,Sliver,parcel_sqf,x,y,parcel_id_,max_dua,max_far,year,type1,type2,type3,type4,type5,type6,type7,type8,locnote,mponote
25216,675313.000000000000000,1,0.000000000000000,26009.369133799998963,1542257,7305169,675313,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
25217,674987.000000000000000,1,0.000000000000000,19428.571461399998952,1541417,7306673,674987,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
25220,646882.000000000000000,0,0.000000000000000,11208.444410199999766,1566404,7160955,646882,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25221,623857.000000000000000,0,0.000000000000000,12341.048636100000294,1565791,7157590,623857,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25222,644318.000000000000000,0,0.000000000000000,9627.631628499999351,1566384,7161508,644318,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25223,716614.000000000000000,1,0.000000000000000,15018.786118699999861,1564650,7158032,716614,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25224,715023.000000000000000,1,0.000000000000000,10121.525230999999621,1565080,7158965,715023,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25225,691373.000000000000000,1,0.000000000000000,9178.355231620000268,1566382,7157740,691373,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25226,715038.000000000000000,1,0.000000000000000,9987.305820359999416,1564608,7158826,715038,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25227,715040.000000000000000,1,0.000000000000000,11904.692646900000909,1564608,7158652,715040,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25228,748121.000000000000000,0,0.000000000000000,7855.331685010000001,1562078,7156542,748121,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
25229,716626.000000000000000,1,0.000000000000000,13463.680589100000361,1560969,7154778,716626,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25230,727629.000000000000000,0,0.000000000000000,11303.848145399999339,1563320,7157682,727629,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25231,578689.000000000000000,1,0.000000000000000,12052.596800999999687,1562313,7157640,578689,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25232,638697.000000000000000,1,0.000000000000000,13812.459322700000484,1564268,7157219,638697,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25233,638726.000000000000000,1,0.000000000000000,13880.846980500000427,1564271,7157084,638726,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25234,715318.000000000000000,1,0.000000000000000,13078.580884000000879,1564437,7158370,715318,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25235,716622.000000000000000,1,0.000000000000000,10450.350173599999835,1560524,7154937,716622,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25236,611637.000000000000000,1,0.000000000000000,43519.680411300003470,1584538,7175037,611637,2,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
25237,750785.000000000000000,0,0.000000000000000,8289.382010119999904,1551719,7156483,750785,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25238,601605.000000000000000,1,0.000000000000000,892439.930969999986701,1565864,7217424,601605,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25239,602388.000000000000000,1,0.000000000000000,395374.968909999995958,1572986,7206230,602388,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25241,602175.000000000000000,0,0.000000000000000,79219.631740800003172,1576435,7212019,602175,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25242,602181.000000000000000,0,0.000000000000000,2370.429096790000131,1578608,7211209,602181,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
25243,602669.000000000000000,0,0.000000000000000,18609.930052700001397,1590244,7208012,602669,12,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
25244,602204.000000000000000,1,0.000000000000000,43533.361385299998801,1576156,7214100,602204,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25245,598493.000000000000000,0,0.000000000000000,45051.121420700001181,1583866,7228193,598493,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25246,601463.000000000000000,0,0.000000000000000,18510.652047100000345,1582121,7221674,601463,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25247,602159.000000000000000,0,0.000000000000000,20134.267466400000558,1584862,7214331,602159,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25248,601751.000000000000000,1,0.000000000000000,43533.383034899998165,1578869,7216036,601751,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25249,602550.000000000000000,0,0.000000000000000,38091.820212699996773,1579545,7205434,602550,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25250,609999.000000000000000,0,0.000000000000000,119347.205803000004380,1569809,7188964,609999,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25253,608219.000000000000000,1,0.000000000000000,228469.230809000000590,1562989,7179877,608219,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25254,608395.000000000000000,0,0.000000000000000,97590.989009700002498,1561611,7175908,608395,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25255,634290.000000000000000,1,0.000000000000000,4496.936633330000404,1564567,7161307,634290,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
25256,579106.000000000000000,1,0.000000000000000,13149.802042600000277,1562350,7162209,579106,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
25257,578987.000000000000000,1,0.000000000000000,12414.811252299999978,1560400,7161274,578987,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
25258,694485.000000000000000,1,0.000000000000000,17123.840577399998438,1558617,7161880,694485,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25259,629015.000000000000000,0,0.000000000000000,14700.862334999999803,1558252,7162049,629015,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25260,634518.000000000000000,1,0.000000000000000,10832.749483699999473,1557930,7162970,634518,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25261,612888.000000000000000,1,0.000000000000000,14940.030075399999987,1557997,7157259,612888,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25262,683479.000000000000000,1,0.000000000000000,12589.269199399999707,1559757,7156206,683479,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25263,578479.000000000000000,1,0.000000000000000,20406.466435199999978,1559625,7158000,578479,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
25264,743452.000000000000000,0,0.000000000000000,10977.601170300000376,1551200,7151900,743452,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25265,750810.000000000000000,1,0.000000000000000,7847.469624289999956,1551652,7157076,750810,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25266,743440.000000000000000,0,0.000000000000000,9082.269232180000472,1550311,7151951,743440,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25267,750742.000000000000000,1,0.000000000000000,10225.412738299999546,1552151,7156974,750742,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25268,750741.000000000000000,1,0.000000000000000,10557.690716099999918,1552113,7157047,750741,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25269,744341.000000000000000,0,0.000000000000000,12652.698908799999117,1551413,7153099,744341,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25270,744316.000000000000000,1,0.000000000000000,12237.654531199999838,1550387,7151414,744316,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25271,740577.000000000000000,1,0.000000000000000,12480.840713800000231,1527566,7153126,740577,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
25272,729337.000000000000000,0,0.000000000000000,79368.390246199996909,1525854,7151483,729337,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
25273,743488.000000000000000,1,0.000000000000000,8172.526378560000012,1550630,7151669,743488,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25274,748014.000000000000000,0,0.000000000000000,16286.902865699999893,1549968,7155760,748014,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25275,740681.000000000000000,1,0.000000000000000,5996.145352579999781,1528848,7150118,740681,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
25276,740573.000000000000000,1,0.000000000000000,24698.806003199999395,1527318,7152070,740573,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
25277,740593.000000000000000,1,0.000000000000000,17891.667660899998737,1527288,7153052,740593,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
25278,740642.000000000000000,1,0.000000000000000,81382.088488900000812,1528064,7154432,740642,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
25279,740597.000000000000000,1,0.000000000000000,42299.741249400001834,1527691,7153573,740597,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
25280,745672.000000000000000,1,0.000000000000000,8519.723180130000401,1550708,7152261,745672,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25281,725294.000000000000000,1,0.000000000000000,12873.360979999999472,1550591,7153822,725294,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25282,579197.000000000000000,1,0.000000000000000,44887.323432500001218,1527657,7150458,579197,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
25283,726161.000000000000000,1,0.000000000000000,10716.438358499999595,1550217,7152619,726161,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
25284,691923.000000000000000,0,0.000000000000000,7938.739171819999683,1558521,7164923,691923,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25285,608875.000000000000000,0,0.000000000000000,152178.005593999987468,1557443,7164186,608875,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25286,622073.000000000000000,0,0.000000000000000,6998.117235120000259,1560522,7164122,622073,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25287,717553.000000000000000,1,0.000000000000000,9583.056753389999358,1559662,7163140,717553,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25288,717540.000000000000000,1,0.000000000000000,9736.889854119999654,1559661,7163034,717540,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25289,717337.000000000000000,1,0.000000000000000,17196.172648499999923,1558090,7163641,717337,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25290,617962.000000000000000,1,0.000000000000000,13998.389279400000305,1561584,7163884,617962,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25292,738840.000000000000000,0,0.000000000000000,9890.448056189999988,1469875,7289506,738840,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25295,738762.000000000000000,0,0.000000000000000,214879.919894999999087,1475513,7289647,738762,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25296,609876.000000000000000,0,0.000000000000000,291199.388121999974828,1565488,7191526,609876,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25297,611647.000000000000000,1,0.000000000000000,61654.903107400001318,1585699,7175752,611647,2,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
25298,607580.000000000000000,0,0.000000000000000,269130.316395999980159,1564894,7212296,607580,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25299,647979.000000000000000,0,0.000000000000000,250518.547422000003280,1573626,7209422,647979,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25300,710954.000000000000000,1,0.000000000000000,275717.909235000028275,1564592,7210799,710954,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25301,607691.000000000000000,1,0.000000000000000,627409.899063999997452,1565030,7204824,607691,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25302,735607.000000000000000,1,0.000000000000000,230824.412390000012238,1567506,7213299,735607,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25303,602383.000000000000000,1,0.000000000000000,234287.737447999999858,1572569,7207486,602383,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25304,601646.000000000000000,0,0.000000000000000,259155.499314999993658,1570792,7216640,601646,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25305,602596.000000000000000,0,0.000000000000000,136645.584559000009904,1585360,7208847,602596,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25306,745187.000000000000000,1,0.000000000000000,26385.143411199998809,1527240,7154120,745187,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
25307,607521.000000000000000,0,0.000000000000000,228549.150308999989647,1545578,7215834,607521,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25309,566248.000000000000000,1,0.000000000000000,32205.070283500001096,1541718,7310890,566248,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
25310,566164.000000000000000,1,0.000000000000000,19237.598963299999014,1544827,7310798,566164,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
25311,566273.000000000000000,0,0.000000000000000,8245.627311360000022,1542096,7311100,566273,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
25312,566268.000000000000000,0,0.000000000000000,7924.834490539999933,1541578,7311173,566268,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
25346,579470.000000000000000,1,0.000000000000000,73378.863549999994575,1472169,7289004,579470,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25347,579512.000000000000000,1,0.000000000000000,36831.688696500001242,1471635,7289281,579512,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25348,739157.000000000000000,0,0.000000000000000,6393.002556510000431,1480615,7264805,739157,2,0,2045,1,0,0,0,0,0,0,0,Utah County,MAG
25349,579526.000000000000000,1,0.000000000000000,17429.906094000001758,1471990,7289357,579526,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25350,738084.000000000000000,0,0.000000000000000,272501.565528000006452,1472191,7290059,738084,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25351,646644.000000000000000,1,0.000000000000000,18937.040806299999531,1535609,7315810,646644,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
25352,582209.000000000000000,0,0.000000000000000,228570.226372000004631,1533286,7315350,582209,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
25353,603342.000000000000000,0,0.000000000000000,217883.427462999999989,1569210,7195063,603342,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25354,609803.000000000000000,1,0.000000000000000,43529.582447799999500,1572129,7191795,609803,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25355,607838.000000000000000,1,0.000000000000000,82970.394952799993916,1560026,7198462,607838,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25356,607851.000000000000000,1,0.000000000000000,228175.668181999993976,1560255,7197401,607851,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25358,623166.000000000000000,1,0.000000000000000,228546.727344000013545,1559547,7192299,623166,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25359,603392.000000000000000,0,0.000000000000000,9465.810535329999766,1574704,7204070,603392,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25360,704541.000000000000000,1,0.000000000000000,233132.746970999985933,1569745,7201216,704541,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25361,608880.000000000000000,0,0.000000000000000,337318.760963000007905,1555640,7162817,608880,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
25362,607628.000000000000000,0,0.000000000000000,14795.994275799999741,1543877,7213089,607628,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
25363,582381.000000000000000,0,0.000000000000000,65631.649593599999207,1538470,7314479,582381,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
25364,665156.000000000000000,1,0.000000000000000,19988.934696200001781,1538850,7315419,665156,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
25365,582362.000000000000000,1,0.000000000000000,720302.769638999947347,1538349,7315151,582362,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
25366,733737.000000000000000,1,0.000000000000000,21993.037238799999614,1538721,7311671,733737,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
25367,584137.000000000000000,0,0.000000000000000,147.254539591999986,1545036,7311435,584137,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
25368,565940.000000000000000,1,0.000000000000000,8947.289842759999374,1542660,7309411,565940,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
30031,582185.000000000000000,0,0.000000000000000,108081.805248000004212,1535162,7311671,582185,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
30032,582190.000000000000000,1,0.000000000000000,130583.329912999994121,1534882,7313812,582190,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
30033,653450.000000000000000,1,0.000000000000000,26691.623430899999221,1533092,7314008,653450,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
30034,584491.000000000000000,0,0.000000000000000,12173.451050899999245,1534480,7311369,584491,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
30035,733397.000000000000000,1,0.000000000000000,22052.067093099998601,1538064,7311705,733397,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
30036,661085.000000000000000,1,0.000000000000000,26438.359830900000816,1536548,7306857,661085,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
30037,675305.000000000000000,1,0.000000000000000,22066.883572399998229,1541714,7305493,675305,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
30040,609760.000000000000000,0,0.000000000000000,225475.873850000003586,1583543,7193583,609760,1,0,2025,0,0,0,0,0,0,0,0,Utah County,MAG
30041,607370.000000000000000,0,0.000000000000000,255765.189317000011215,1602560,7198726,607370,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30042,691219.000000000000000,1,0.000000000000000,11429.612268299999414,1566367,7158287,691219,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30043,691369.000000000000000,0,0.000000000000000,9853.788596140000664,1566584,7157457,691369,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30044,717163.000000000000000,1,0.000000000000000,10475.568624999999884,1564579,7157860,717163,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30045,715979.000000000000000,1,0.000000000000000,14990.866508900000554,1564696,7157410,715979,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30046,715032.000000000000000,1,0.000000000000000,11140.278452599999582,1565355,7158853,715032,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30047,644898.000000000000000,1,0.000000000000000,5096.934143280000171,1565796,7160642,644898,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
30048,623343.000000000000000,1,0.000000000000000,18758.374851699998544,1566058,7158351,623343,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30049,691405.000000000000000,1,0.000000000000000,15183.672326199999588,1564940,7155940,691405,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30050,716624.000000000000000,1,0.000000000000000,9993.974778309999238,1560755,7154778,716624,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30051,643322.000000000000000,1,0.000000000000000,9649.468685399999231,1563639,7158757,643322,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30052,717810.000000000000000,0,0.000000000000000,9204.495615640000324,1562709,7157962,717810,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30053,714322.000000000000000,1,0.000000000000000,15011.590684599999804,1563995,7157514,714322,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30054,697221.000000000000000,1,0.000000000000000,21148.344856499999878,1560766,7154183,697221,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30055,744523.000000000000000,0,0.000000000000000,10130.862303399999291,1561999,7155017,744523,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30056,643908.000000000000000,1,0.000000000000000,10162.947660100000576,1563055,7156503,643908,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
30057,699134.000000000000000,0,0.000000000000000,217687.684909000003245,1556770,7208430,699134,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30058,683575.000000000000000,0,0.000000000000000,230728.329610999993747,1570132,7210121,683575,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30059,602358.000000000000000,1,0.000000000000000,25075.186802100000932,1570555,7207806,602358,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30060,622659.000000000000000,1,0.000000000000000,231447.629805000004126,1581245,7227108,622659,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30061,622450.000000000000000,1,0.000000000000000,311842.780257000005804,1584131,7210190,622450,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
30062,601478.000000000000000,1,0.000000000000000,257215.429043000011006,1585060,7224330,601478,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30063,601495.000000000000000,1,0.000000000000000,424111.460018999991007,1585149,7222996,601495,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30064,601530.000000000000000,0,0.000000000000000,935380.048276999965310,1578213,7224285,601530,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30065,601713.000000000000000,0,0.000000000000000,272083.666935999994166,1578545,7217872,601713,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30066,602052.000000000000000,1,0.000000000000000,321168.652090999996290,1587141,7213985,602052,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30067,625647.000000000000000,1,0.000000000000000,250359.271707999985665,1581636,7205096,625647,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
30068,651959.000000000000000,1,0.000000000000000,229760.769166999991285,1580775,7208878,651959,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
