OID_,parcel_id,max_dua,max_far,year,type1,type2,type3,type4,type5,type6,type7,type8,locnote,mponote
60055,608933,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60056,619853,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60057,619772,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60058,617970,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60059,690368,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60060,717427,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60061,618334,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60062,618330,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60063,738806,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60064,732708,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60065,584259,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60066,584673,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60067,584742,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60069,602418,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
60070,601790,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60071,740814,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60091,607751,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60092,607811,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60093,623197,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60094,623199,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60095,579143,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60096,652182,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60097,608367,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60136,631767,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60137,669506,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60138,582216,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60139,733539,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60140,646570,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60141,735098,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60142,753066,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60143,721831,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60144,665148,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60145,625085,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60146,584604,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60147,721848,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60148,675196,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60149,691743,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60150,691784,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60151,691363,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60152,715016,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60153,744505,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60154,744492,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60155,744584,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60156,602338,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60157,602347,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60158,602422,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60159,602180,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
60160,602118,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60161,601791,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60162,601787,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60164,706284,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
60165,694713,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60166,603266,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60167,640044,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60169,609959,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60170,634117,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60171,578931,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60172,625703,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60173,634410,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60174,634421,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60175,578304,20,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60176,579001,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60177,578554,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60178,612876,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60179,683495,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60180,578497,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60181,704072,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60182,578567,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60183,743439,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60184,750711,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60185,743463,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60186,579359,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60187,740637,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60188,750931,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60189,740831,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60190,579195,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60191,725677,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60192,743501,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60193,743504,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60194,743508,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60195,750768,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60196,750693,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60197,619403,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60198,715147,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60199,618233,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60200,619795,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60201,717984,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60202,690460,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60204,579448,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60205,732709,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60207,584063,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60208,601789,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60209,602547,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60210,608164,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60225,640931,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60226,657538,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60227,746289,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60228,603216,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60230,578776,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60231,582392,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60232,733755,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60267,634557,8,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60269,675281,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60270,647893,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60271,675323,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60272,674972,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60273,674991,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60276,643784,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60277,691595,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60278,643794,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60279,638724,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60280,716612,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60281,689980,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60282,728233,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60283,716637,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60284,613186,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60285,744537,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60286,744513,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60287,716627,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60288,727601,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60289,611704,2.5,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
60290,602075,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60291,748088,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60292,602364,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60293,603417,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60295,602179,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
60296,648199,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60297,644591,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60299,602522,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
60300,703837,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60301,608222,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60302,608412,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60303,698160,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60304,578864,20,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60305,578900,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60306,742134,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60307,612840,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60308,578471,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60309,750793,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60310,579257,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60311,652095,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60312,740662,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60313,740741,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60314,740744,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60315,743513,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60316,750786,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60317,579202,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60318,579060,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60319,691934,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60320,690699,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60321,653940,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60322,690472,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60323,618331,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60324,691767,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60325,618925,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60326,690652,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60327,690463,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60328,690597,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60333,690657,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60334,672339,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60335,669475,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60336,582103,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60337,753057,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60338,752607,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60339,582287,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60340,735100,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60341,753044,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60342,753058,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60343,674993,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
60346,691222,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60347,644303,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60348,716602,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60349,716089,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60350,644899,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60351,646879,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60352,691783,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60353,691776,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60354,644874,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60355,715039,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60356,690020,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60357,714323,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60358,714320,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60359,746363,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60360,744538,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60361,616093,2.5,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
60362,667035,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60363,601342,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60364,699132,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60365,725963,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60366,601804,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60367,601856,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60368,601466,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60369,601468,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60370,601523,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60371,602059,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60372,602519,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
60373,646390,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
60374,634122,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60375,634125,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60376,636072,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60377,579026,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60378,578886,20,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60379,578656,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60380,703525,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60381,633161,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
60382,578472,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60383,578473,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
60384,740381,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60385,744366,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60386,750811,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60387,750739,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60388,744329,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60389,744356,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60390,743471,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60391,726164,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60392,743478,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60393,734366,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60394,740614,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60395,579287,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
60396,750770,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60397,750774,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
60398,750769,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
65013,634037,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65014,634076,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65015,690412,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65016,690486,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65017,690588,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65018,690461,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65019,618251,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65020,742072,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65022,734325,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65023,639956,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65024,583870,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65025,602245,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65026,601812,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65027,601841,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65028,671075,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65031,584289,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65032,584301,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65048,579519,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65049,579509,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65050,738781,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65051,603419,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65052,622240,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65053,622549,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65054,603195,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65055,607827,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65056,609891,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65057,608055,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65059,687240,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65060,578733,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65061,578768,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65105,594688,8,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65107,579494,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65108,738809,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65132,602258,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65133,740764,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
65134,750709,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
65135,740701,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
65136,740633,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
65137,733524,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65138,603488,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65139,603210,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65140,607855,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65141,578784,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65142,578786,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65143,578528,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65144,652183,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65146,584324,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65147,733742,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65188,594725,8,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65190,669243,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65191,669468,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65192,734206,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65193,752615,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65194,646564,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65195,661077,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65196,584386,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65197,625075,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65198,674978,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65199,609095,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65200,691536,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65201,644302,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65202,644308,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65203,643799,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65204,644045,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65205,716613,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65206,691780,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65207,691372,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65208,623844,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65209,727619,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65210,643935,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65211,643942,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65212,643328,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65213,613158,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65214,602401,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65215,601340,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65216,735606,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65217,602272,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65218,602424,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65219,602634,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65220,601777,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65222,704424,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65223,680851,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65224,640042,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65225,609020,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65226,656910,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65227,703181,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65228,608416,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65229,735189,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65230,634088,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65231,634130,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65232,634112,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65233,612682,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65234,742705,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65235,741822,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65236,704073,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65237,578511,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65238,744193,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
65239,729331,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
65240,740756,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
65241,750958,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
65242,750947,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
65243,579365,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
65244,743475,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
65245,743472,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
65246,750922,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
65247,750980,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
65248,743514,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
65249,740792,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
65250,691921,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65251,634041,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65252,690474,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65253,690475,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65254,717981,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65255,690359,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
65258,732711,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65260,679837,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65261,601758,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65262,608423,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65263,745184,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
65265,584318,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
65280,603422,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65281,704245,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65282,607743,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65284,603429,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
65285,733098,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65286,578769,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
65288,734288,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
70032,734214,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
70033,675033,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
70034,675038,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
70035,737208,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
70036,733544,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
